"AdID" "LocationID" "CategoryID" "Params" "Price" "Title" "IsContext"
"16814" 16814 992 47 "{127:'Детские коляски'}" 6000 "Коляска новая трансформер Alis bond PC" 0
"16815" 16815 3771 41 "{143:'iPhone'}" 500 "Модуль от iPhone" 0
"16816" 16816 1110 14 "{42:'Автокраны'}" 2950000 "Камаз вездеход с кму" 0
"16817" 16817 2650 50 "{44:'Садовая техника'}" 900 "Продам древесную золу" 0
"16818" 16818 1975 250006 "{712:'Сменный график', 827:'Более 1 года', 711:'Искусство, развлечения'}" 11000 "Требуется бармен" 0
"16819" 16819 3953 2 "" 18000 "Dell e6410 14\"\" Core i7 Quadro 8 Ram" 0
"16820" 16820 1788 13 "{137:'Игровые приставки'}" 25000 "Продам Playstation 4" 0
"16821" 16821 2430 60 "{121:'134-140 см (8-10 лет)', 178:'Для мальчиков', 110:'Пижамы'}" 150 "Пижама, домашняя одежда, костюм" 0
"16822" 16822 547 22 "{83:'Джинсы', 175:'Женская одежда', 87:'26'}" 375 "Джинсы 26 р-ра" 0
"16823" 16823 1378 52 "{167:'Журналы, газеты, брошюры'}" 500 "Ранние номера журнала Play" 0
"16824" 16824 4145 34 "{5:'Запчасти', 598:'Для автомобилей'}" 8000 "Комплект сцепления" 0
"16825" 16825 3976 50 "{44:'Стройматериалы'}" 5000 "Емкости(еврокубы)" 0
"16826" 16826 3953 22 "{175:'Аксессуары'}" 200 "Сумка красная" 0
"16827" 16827 1344 34 "" 5000 "Кулак поворотный передний правый peugeot (пежо) 30" 0
"16828" 16828 1653 33 "{531:'Поселений (ИЖС)', 203:'Продам'}" 1050000 "Участок 10 сот. (ИЖС)" 0
"16829" 16829 1110 250005 "{716:'Ремонт, строительство'}" 0 "3д полы" 0
"16830" 16830 346 22 "{91:'46–48 (L)', 83:'Рубашки и блузки', 175:'Женская одежда'}" 130 "Блузка" 0
"16831" 16831 3960 57 "{130:'Приборы и аксессуары'}" 0 "Компрессионные гольфы (35-41 раз) Новые. germanika" 0
"16832" 16832 531 50 "{44:'Стройматериалы'}" 0 "Пиломатериалы" 0
"16833" 16833 3976 51 "{148:'Канцелярия'}" 500 "Ручка с исчезающими чернилами" 0
"16834" 16834 4268 50 "{44:'Садовая техника'}" 0 "Мотоблоки и культиваторы" 0
"16835" 16835 3505 43 "{1283:'С пробегом', 633:'Синий', 184:'160 000 - 169 999', 695:'Задний', 632:'1.4', 210:'ВАЗ (LADA)', 185:'Механика', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'1999', 280:'2105'}" 14000 "ВАЗ 2105, 1999" 0
"16836" 16836 1626 13 "{137:'Игровые приставки'}" 1500 "PlayStation" 0
"16837" 16837 3976 50 "{44:'Камины и обогреватели'}" 479 "Биметаллический радиатор Raditall Bimetallo" 0
"16838" 16838 1597 42 "{202:'Продам', 556:'Дом', 525:'18'}" 6e+05 "Дом 50 м² на участке 40 сот." 0
"16839" 16839 2077 35 "" 0 "Продам комнатную пальму" 0
"16840" 16840 1885 54 "{576:'5-8', 550:'1', 201:'Сдам', 503:'Кирпичный', 567:'Не первый', 504:'На длительный срок'}" 15000 "1-к квартира, 39 м², 5/5 эт." 0
"16841" 16841 4145 250005 "{716:'Ремонт, строительство'}" 0 "Ворота распашные. Откатные. Калитки" 0
"16842" 16842 3928 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 0 "Рамка кузова Рено Меган 3" 0
"16843" 16843 3129 43 "{1283:'С пробегом', 633:'Синий', 184:'150 000 - 159 999', 695:'Передний', 632:'1.5', 210:'ВАЗ (LADA)', 185:'Механика', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Универсал', 188:'2002', 280:'2111'}" 160000 "ВАЗ 2111, 2002" 0
"16844" 16844 4341 42 "{202:'Продам', 556:'Дом', 525:'15'}" 750000 "Дом 60 м² на участке 15 сот." 0
"16845" 16845 414 60 "{178:'Для мальчиков', 477:'98-104 см (2-4 года)', 110:'Трикотаж'}" 200 "Жилет Cocodrillo 98 р-р" 0
"16846" 16846 346 42 "{202:'Продам', 556:'Дом', 525:'2'}" 5750000 "Дом 373 м² на участке 11 сот." 0
"16847" 16847 3960 27 "{48:'Для дома', 487:'Стиральные машины'}" 1700 "Двигатель для стиральной машины Candy CY 104 TXT" 0
"16848" 16848 1261 13 "{137:'Игры для приставок'}" 600 "Ps vita Everybody\"\"s Golf" 0
"16849" 16849 230 37 "{14:'Монеты'}" 40 "Республики, политрук, Гагарин. Московский двор Обм" 0
"16850" 16850 1168 38 "{45:'Предметы интерьера, искусство'}" 85000 "Буфет" 0
"16851" 16851 3921 44 "{223:'Оборудование и аксессуары'}" 300 "Универсальная груша для очистки оптики, фото- виде" 0
"16852" 16852 2077 54 "{201:'Сниму', 765:'На длительный срок', 551:'1'}" 0 "Сниму 1-к квартиру" 0
"16853" 16853 3960 22 "{83:'Джинсы', 175:'Женская одежда', 87:'27'}" 1500 "Джинсы Disel оригинал" 0
"16854" 16854 3960 16 "{162:'Для студии и концертов'}" 1 "Xtmlas/A (white) Активный сабвуфер" 0
"16855" 16855 1527 32 "{536:'Продам', 579:'Торговое помещение'}" 1.3e+07 "Продам" 0
"16856" 16856 1653 250006 "{712:'Полный день', 827:'Более 1 года', 711:'Производство, сырьё, с/х'}" 36000 "Наладчик автоматов и полуавтоматов" 0
"16857" 16857 4336 47 "{127:'Товары для кормления'}" 1100 "Стульчик для кормления" 0
"16858" 16858 1729 47 "{127:'Игрушки'}" 2000 "Лего Дупло" 0
"16859" 16859 3350 43 "{1283:'С пробегом', 633:'Бежевый', 1159:0, 210:'ВАЗ (LADA)', 184:'100 000 - 109 999', 1162:0, 1165:0, 1135:0, 632:'1.5', 1138:0, 280:'2109', 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Хетчбэк', 188:'2002', 185:'Механика'}" 54000 "ВАЗ 2109, 2002" 0
"16860" 16860 214 60 "{178:'Для мальчиков', 110:'Верхняя одежда', 119:'50-56 cм (0-2 мес)'}" 1350 "Комбенизон Lassie" 0
"16861" 16861 942 250004 "{714:'Автомобильный бизнес', 715:'Полный день', 822:'Среднее специальное', 823:'20', 824:'Мужской', 825:'38'}" 24000 "Водитель автобуса" 0
"16862" 16862 1301 53 "{181:'Для офиса'}" 5000 "Cейф насыпной двухсекционный" 0
"16863" 16863 3953 34 "{817:'Электрооборудование', 5:'Запчасти', 598:'Для автомобилей'}" 800 "Вставка замка зажигания Ford focus transit" 0
"16864" 16864 3193 10 "" 9800 "Аквариумный комплекс Marvelous 90л" 0
"16865" 16865 3960 52 "{167:'Книги'}" 250 "Осада, или Шахматы со смертью" 0
"16866" 16866 3953 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 0 "Зеркало левое без зерк элем Hyundai ix35" 0
"16867" 16867 3960 250005 "{716:'Бытовые услуги', 718:'Ремонт и обслуживание техники'}" 590 "Гарантийный ремонт и заправка различных холодильни" 0
"16868" 16868 4268 34 "{817:'Электрооборудование', 5:'Запчасти', 598:'Для автомобилей'}" 1000 "Генератор ВАЗ" 0
"16869" 16869 2840 5 "{165:'Другое'}" 250 "Комплект лопастей для квадрокоптера WLToys V959" 0
"16870" 16870 3807 54 "{549:'4', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не последний', 575:'5-8'}" 2800000 "4-к квартира, 60 м², 1/5 эт." 0
"16871" 16871 1261 10 "" 500 "Дискус, дискусята, ирапшен. мажестик, бульдог. дын" 0
"16872" 16872 1344 52 "{167:'Книги'}" 1000 "Государственная Дума Российской империи. 1906-1917" 0
"16873" 16873 1667 45 "{211:'Шпиц'}" 14000 "Шпицы" 0
"16874" 16874 72 38 "{45:'Шкафы и комоды'}" 1375 "Комод детские 3-х секционные" 0
"16875" 16875 2164 33 "{531:'Поселений (ИЖС)', 203:'Продам'}" 3300000 "Участок 3 сот. (ИЖС)" 0
"16876" 16876 853 22 "{175:'Аксессуары'}" 300 "Черный мужской зонт" 0
"16877" 16877 547 42 "{202:'Продам', 556:'Коттедж', 525:'20'}" 2e+06 "Коттедж 130 м² на участке 12 сот." 0
"16878" 16878 221 3 "" 0 "Продажа козьего молока" 0
"16879" 16879 3350 33 "{531:'Поселений (ИЖС)', 203:'Продам'}" 0 "Участок 22 сот. (ИЖС)" 0
"16880" 16880 3953 60 "{178:'Для девочек', 115:'122-128 см (6-8 лет)', 179:'Платья и юбки'}" 300 "Платье для девочек" 0
"16881" 16881 3960 34 "{817:'Стекла', 5:'Запчасти', 598:'Для автомобилей'}" 2050 "Лобовое стекло Hyundai Tucson" 0
"16882" 16882 1659 47 "{127:'Детские коляски'}" 4750 "Продам детскую прогулочную коляску Capella S-802WF" 0
"16883" 16883 1667 54 "{576:'9-12', 550:'1', 201:'Сдам', 503:'Панельный', 567:'Не первый и не последний', 504:'На длительный срок'}" 10000 "1-к квартира, 42 м², 7/9 эт." 0
"16884" 16884 3960 11 "{104:'Ювелирные изделия'}" 19348 "Серьги с бриллиантом 82338" 0
"16885" 16885 3953 43 "{1283:'С пробегом', 633:'Красный', 184:'75 000 - 79 999', 695:'Передний', 632:'1.8', 210:'Honda', 244:'Civic', 185:'Механика', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2008'}" 429000 "Honda Civic, 2008" 0
"16886" 16886 3939 37 "{14:'Монеты'}" 300 "2 копейки 1801 года е. м" 0
"16887" 16887 1065 31 "{212:'Шотландская'}" 4000 "Белые мальчики с подарками" 0
"16888" 16888 3953 34 "{5:'Инструменты'}" 15990 "Топливный манометр Швеция" 0
"16889" 16889 3960 22 "{83:'Трикотаж', 93:'44–46 (M)', 175:'Женская одежда'}" 1500 "Спортивный костюм Elizabettf Franchi" 0
"16890" 16890 2840 43 "{1283:'С пробегом', 633:'Зелёный', 184:'110 000 - 119 999', 695:'Передний', 632:'1.6', 210:'ВАЗ (LADA)', 185:'Механика', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2008', 280:'Priora'}" 230000 "LADA Priora, 2008" 0
"16891" 16891 3953 5 "{165:'Настольные игры'}" 4000 "Нарды ручной работы" 0
"16892" 16892 1788 27 "{48:'Для дома', 487:'Швейные машины'}" 6000 "Швейная машинка с ножным приводом" 0
"16893" 16893 2277 50 "{44:'Двери'}" 6000 "Ворота въездные (200х145 или 145х200)" 0
"16894" 16894 3177 250004 "{714:'Продажи', 715:'Полный день', 822:'Среднее специальное', 823:'3', 824:'Мужской', 825:'23'}" 25000 "Кладовщик, комплектовщик, продавец-консультант" 0
"16895" 16895 3953 37 "{14:'Картины'}" 2500 "Картина маслом на холсте Жасмин" 0
"16896" 16896 3960 41 "{143:'LG'}" 3990 "LG F5 LTE p875" 0
"16897" 16897 1299 43 "{258:'E-класс', 1283:'С пробегом', 633:'Белый ', 184:'380 000 - 389 999', 695:'Задний', 632:'2.5', 210:'Mercedes-Benz', 185:'Механика', 696:'левый', 697:'Не битый', 186:'Дизель', 187:'Седан', 188:'1992'}" 160000 "Mercedes-Benz E-класс, 1992" 0
"16898" 16898 1413 250006 "{712:'Полный день', 827:'Не имеет значения', 711:'Транспорт, логистика'}" 42000 "Кладовщик, гор Прохоровка" 0
"16899" 16899 3953 38 "{45:'Освещение'}" 2590 "Светильник деревянный 17.160.03Б-1" 0
"16900" 16900 3960 47 "{127:'Детские коляски'}" 2200 "Ergo baby carrier эрго рюкзак слинг оригинал" 0
"16901" 16901 2840 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 50 "Шайба закладная Mercedes" 0
"16902" 16902 2230 22 "{89:'44–46 (M)', 83:'Пиджаки и костюмы', 175:'Женская одежда'}" 600 "Джемпер" 0
"16903" 16903 3960 34 "{709:'Шины', 731:'225', 732:'70', 733:'15', 734:'Всесезонные', 5:'Шины, диски и колёса'}" 2000 "225х70х15 Мишлен ET MS, всесезон. -1 шт" 0
"16904" 16904 3960 60 "{178:'Для мальчиков', 477:'98-104 см (2-4 года)', 110:'Трикотаж'}" 15 "Детские носки" 0
"16905" 16905 3197 60 "{178:'Для мальчиков', 110:'Другое'}" 0 "Одежда для мальчика" 0
"16906" 16906 3771 34 "{709:'Шины', 731:'285', 732:'65', 733:'17', 734:'Летние', 5:'Шины, диски и колёса'}" 4010 "Dunlop" 0
"16907" 16907 102 11 "{104:'Бижутерия'}" 350 "\"\"Кольцо любви\"\". Позолоченное с надписью I love you" 0
"16908" 16908 3928 250006 "{712:'Полный день', 827:'Не имеет значения', 711:'Продажи'}" 25000 "Менеджер по продажам частных домов и фундаментов" 0
"16909" 16909 1110 54 "{576:'9-12', 550:'1', 201:'Сдам', 503:'Панельный', 567:'Не первый и не последний', 504:'Посуточно'}" 1000 "1-к квартира, 37 м², 9/11 эт." 0
"16910" 16910 1173 60 "{178:'Для мальчиков', 110:'Верхняя одежда', 119:'98-104 см (2-4 года)'}" 300 "Ветровка" 0
"16911" 16911 642 54 "{549:'3', 201:'Продам', 498:'Панельный', 499:'Новостройка', 566:'Не первый и не последний', 575:'9-12'}" 2900000 "3-к квартира, 80 м², 2/10 эт." 0
"16912" 16912 1592 37 "{14:'Другое'}" 59500 "Авторская работа, скульптура \"\"Жена Лота\"\"" 0
"16913" 16913 3953 26 "{132:'Музыкальные центры, магнитолы'}" 600 "Радиоточка" 0
"16914" 16914 3960 16 "{162:'Гитары и другие струнные'}" 0 "Электрогитара Framus 173683T015cpmftm3L" 0
"16915" 16915 3960 43 "{1283:'С пробегом', 633:'Синий', 1159:0, 210:'Skoda', 184:'75 000 - 79 999', 1162:0, 1165:0, 1135:0, 272:'Fabia', 632:'1.2', 1138:0, 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Хетчбэк', 188:'2010', 185:'Механика'}" 295000 "Skoda Fabia, 2010" 0
"16916" 16916 4294 43 "{1283:'С пробегом', 633:'Синий', 1159:0, 210:'Ford', 184:'50 000 - 54 999', 1162:0, 241:'Focus', 1165:0, 1135:0, 632:'1.6', 1138:0, 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2012', 185:'Механика'}" 525000 "Ford Focus, 2012" 0
"16917" 16917 2840 31 "{212:'Другая'}" 0 "Отдам в добрые руки" 0
"16918" 16918 3960 47 "{127:'Игрушки'}" 300 "Пайетки для рукоделия" 0
"16919" 16919 3953 53 "{181:'Промышленное'}" 19024 "Тент брезентовый 8х12м водоотталкивающий" 0
"16920" 16920 343 37 "{14:'Монеты'}" 700 "5копеек 1765г" 0
"16921" 16921 3960 34 "{5:'Запчасти', 598:'Для автомобилей'}" 0 "Крыша на passat cc" 0
"16922" 16922 795 54 "{549:'1', 201:'Продам', 498:'Монолитный', 499:'Новостройка', 566:'Не последний', 575:'9-12'}" 1925000 "1-к квартира, 43 м², 1/9 эт." 0
"16923" 16923 241 6 "{512:'2', 518:'Кирпичный', 200:'Сдам', 596:'На длительный срок', 565:'Не первый и не последний', 574:'9-12'}" 9000 "Комната 35 м² в 2-к, 3/9 эт." 0
"16924" 16924 44 13 "{137:'Игровые приставки'}" 9000 "Продаю X-BOX 360 250gb" 0
"16925" 16925 2597 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 700 "Багажник и заднее стекло волга" 0
"16926" 16926 942 34 "{5:'Аксессуары'}" 1150 "Парктроник" 0
"16927" 16927 346 16 "{162:'Аккордеоны, гармони, баяны'}" 1500 "Детский аккордеон Малыш" 0
"16928" 16928 235 54 "{576:'5-8', 550:'2', 201:'Сдам', 503:'Панельный', 567:'Не первый', 504:'На длительный срок'}" 0 "2-к квартира, 44 м², 5/5 эт." 0
"16929" 16929 1294 250005 "{716:'Обучение, курсы'}" 0 "Бесплатное обучение маникюру. уникальная акция" 0
"16930" 16930 3953 53 "{181:'Для ресторана'}" 9000 "Кресло стенли" 0
"16931" 16931 2077 250005 "{716:'Ремонт, строительство'}" 0 "Строительство домов, коттеджей" 0
"16932" 16932 3129 54 "{549:'2', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не первый и не последний', 575:'9-12'}" 2850000 "2-к квартира, 54 м², 2/9 эт." 0
"16933" 16933 3505 43 "{259:'Lancer', 633:'Синий', 1159:0, 210:'Mitsubishi', 184:'140 000 - 149 999', 1162:0, 1165:0, 1135:0, 632:'1.6', 1138:0, 1283:'С пробегом', 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2007', 185:'Механика'}" 325000 "Mitsubishi Lancer, 2007" 0
"16934" 16934 2230 34 "{709:'Шины', 731:'175', 732:'65', 733:'14', 734:'Летние', 5:'Шины, диски и колёса'}" 2590 "Bridgestone ecopia P-EP150 185/65R14 86H" 0
"16935" 16935 3960 22 "{88:'36', 83:'Обувь', 175:'Женская одежда'}" 2000 "Зимние сапоги paul mitchell" 0
"16936" 16936 4545 250005 "{716:'Транспорт, перевозки', 717:'Грузоперевозки'}" 0 "Грузоперевозки самосвалом" 0
"16937" 16937 3350 22 "{90:'42–44 (S)', 83:'Платья и юбки', 175:'Женская одежда'}" 200 "Платье" 0
"16938" 16938 4167 50 "{44:'Сантехника и сауна'}" 15000 "Быстрица 24 для бани новая с топкой 8мм" 0
"16939" 16939 3960 13 "{137:'Игровые приставки'}" 800 "Игры на продажу" 0
"16940" 16940 4245 250006 "{712:'Сменный график', 827:'Более 1 года', 711:'Туризм, рестораны'}" 13000 "Пиццевокер повар" 0
"16941" 16941 3960 38 "{45:'Шкафы и комоды'}" 86115 "Книжный шкаф 9901. (198x45x224)" 0
"16942" 16942 3137 53 "{181:'Для магазина'}" 6000 "Продам торговой оборудование" 0
"16943" 16943 942 31 "{212:'Другая'}" 0 "Отдадим в добрые руки" 0
"16944" 16944 72 250005 "{716:'Транспорт, перевозки', 717:'Грузоперевозки'}" 0 "Экспедитор по грузоперпевозкам" 0
"16945" 16945 3953 34 "{709:'Шины', 731:'205', 732:'55', 733:'16', 734:'Летние', 5:'Шины, диски и колёса'}" 1000 "Michelin energi 205/55 R16" 0
"16946" 16946 3960 22 "{490:'40–42 (XS)', 83:'Купальники', 175:'Женская одежда'}" 600 "Купальник" 0
"16947" 16947 3127 54 "" 1120000 "1-к квартира, 42 м², 2/5 эт." 0
"16948" 16948 3953 22 "{83:'Джинсы', 175:'Женская одежда', 87:'30'}" 500 "Джинсы Armani оригинал" 0
"16949" 16949 3540 250001 "{722:'Ремонт, строительство'}" 0 "Строим и ремонтируем" 0
"16950" 16950 2840 47 "{127:'Автомобильные кресла'}" 1400 "В наличии Бескаркасное детское автокресло" 0
"16951" 16951 3129 50 "{44:'Стройматериалы'}" 40 "Арматура" 0
"16952" 16952 3807 36 "" 11500 "Продам компьютер на гарантии" 0
"16953" 16953 3960 54 "{576:'17-25', 550:'2', 201:'Сдам', 503:'Панельный', 567:'Не первый и не последний', 504:'На длительный срок'}" 33000 "2-к квартира, 63 м², 7/17 эт." 0
"16954" 16954 3953 53 "{181:'Промышленное'}" 2800 "Прожектор" 0
"16955" 16955 3960 22 "{175:'Аксессуары'}" 500 "Платок из настоящего шелка" 0
"16956" 16956 3018 22 "{89:'46–48 (L)', 83:'Пиджаки и костюмы', 175:'Женская одежда'}" 6500 "Carolina Hererra" 0
"16957" 16957 1885 27 "{48:'Другое'}" 1500 "Продам баллон с газом (Пропан) 50 л" 0
"16958" 16958 2430 22 "{83:'Брюки', 85:'40–42 (XS)', 175:'Женская одежда'}" 500 "Новые брюки укороченные, 7/8" 0
"16959" 16959 3960 11 "{104:'Бижутерия'}" 150 "Кулон - подвес \"\"Луна и солнце\"\" (латунь)" 0
"16960" 16960 1344 34 "{818:'Автосигнализации', 5:'Противоугонные устройства'}" 300 "Inspector Prof 350" 0
"16961" 16961 3282 41 "{143:'Nokia'}" 7900 "Nokia Lumia 925" 0
"16962" 16962 3757 45 "{211:'Французский бульдог'}" 0 "Ищем девочку на случку" 0
"16963" 16963 1788 34 "{802:'16', 803:'Литые', 804:'Летние', 5:'Шины, диски и колёса', 806:'65', 808:'5', 709:'Колёса', 805:'215'}" 0 "Колеса R 16" 0
"16964" 16964 2840 34 "{817:'Запчасти для ТО', 5:'Запчасти', 598:'Для автомобилей'}" 3000 "Продаю решетку" 0
"16965" 16965 3915 4 "{156:'ВМХ'}" 5000 "BMX" 0
"16966" 16966 1301 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 1000 "Запчасти gx81" 0
"16967" 16967 3953 22 "{83:'Верхняя одежда', 86:'46–48 (L)', 175:'Женская одежда'}" 3000 "Новая женственная куртка" 0
"16968" 16968 3960 38 "{45:'Столы и стулья'}" 2000 "Столешница угловая Ф-053М (правые и левые)" 0
"16969" 16969 853 33 "{531:'Сельхозназначения (СНТ, ДНП)', 203:'Продам'}" 1e+05 "Участок 5 сот. (СНТ, ДНП)" 0
"16970" 16970 3960 38 "{45:'Столы и стулья'}" 0 "Журнальный стол \"\"Карина\"\"" 0
"16971" 16971 346 34 "{709:'Шины', 731:'225', 732:'65', 733:'17', 734:'Летние', 5:'Шины, диски и колёса'}" 8000 "Летние шины bridgestone Dueler 225/65 R17" 0
"16972" 16972 4374 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 5000 "Кузов ВАЗ 2110 с документами" 0
"16973" 16973 3960 37 "{14:'Другое'}" 300 "Кружка Аватар. Легенда об Аанге" 0
"16974" 16974 2277 5 "{165:'Ролики и скейтбординг'}" 1000 "Роликовые коньки" 0
"16975" 16975 3960 43 "{1283:'С пробегом', 633:'Чёрный', 184:'210 000 - 219 999', 695:'Передний', 632:'2.0', 210:'Ford', 185:'Механика', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Хетчбэк', 188:'2006', 241:'Focus'}" 240000 "Ford Focus, 2006" 0
"16976" 16976 3960 500001 "{820:'Сфера услуг'}" 390000 "Студия красоты в цао" 0
"16977" 16977 547 47 "{127:'Игрушки'}" 160 "Littlest pet shop" 0
"16978" 16978 2277 54 "{576:'13-16', 550:'1', 201:'Сдам', 503:'Монолитный', 567:'Не первый и не последний', 504:'На длительный срок'}" 14000 "1-к квартира, 41 м², 5/14 эт." 0
"16979" 16979 2142 30 "{785:'Нет', 204:'Продам', 532:'Гараж', 783:'Железобетонный'}" 290000 "Гараж, 25 м²" 0
"16980" 16980 2840 250005 "{716:'Праздники, мероприятия'}" 350 "Повара- профессионалы (любой вид мероприятий)" 0
"16981" 16981 3960 38 "{45:'Предметы интерьера, искусство'}" 5000 "Креативные напольные часы" 0
"16982" 16982 1294 34 "{817:'Подвеска', 5:'Запчасти', 598:'Для автомобилей'}" 0 "Задняя балка Ford Focus 2" 0
"16983" 16983 2430 47 "{127:'Детская мебель'}" 24875 "Ортопедические парты дэми сут-17-05-Д2 клен+ серый" 0
"16984" 16984 3335 60 "{178:'Для мальчиков', 124:'22', 110:'Обувь'}" 0 "Отдам удобные кедики на ребенка" 0
"16985" 16985 3953 38 "{45:'Предметы интерьера, искусство'}" 1200 "Ромашки симфония, Живопись маслом / холст Картина" 0
"16986" 16986 3264 43 "{1283:'С пробегом', 633:'Белый ', 184:'95 000 - 99 999', 695:'Задний', 632:'1.8', 210:'Ford', 185:'Механика', 696:'левый', 697:'Битый', 186:'Бензин', 187:'Универсал', 188:'1988', 241:'Sierra'}" 40000 "Ford Sierra, 1988" 0
"16987" 16987 1294 54 "{549:'2', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не последний', 575:'< 5'}" 0 "2-к квартира, 60 м², 1/1 эт." 0
"16988" 16988 2430 22 "{176:'Трикотаж и футболки', 101:'> 54 (XXXL)', 175:'Мужская одежда'}" 300 "Великаны футболки" 0
"16989" 16989 3960 33 "{531:'Поселений (ИЖС)', 203:'Продам'}" 1920000 "Участок 8 сот. (ИЖС)" 0
"16990" 16990 3420 42 "{202:'Продам', 556:'Дом', 525:'0'}" 3600000 "Дом 150 м² на участке 6.5 сот." 0
"16991" 16991 3976 41 "{143:'Samsung'}" 999 "Samsung 2232 на 2 сим карты" 0
"16992" 16992 3960 9 "{51:'Посуда'}" 210 "Тарелка Вербилки клеймо РСФСР" 0
"16993" 16993 3928 38 "{45:'Компьютерные столы и кресла'}" 2750 "Продам компьютерный стол" 0
"16994" 16994 992 60 "{112:'62-68 см (2-6 мес)', 178:'Для девочек', 179:'Верхняя одежда'}" 995 "Конверт весна/лето для новорожденного" 0
"16995" 16995 3960 38 "{45:'Предметы интерьера, искусство'}" 1250 "Вешалка Тет-а-тет на колёсиках, новая" 0
"16996" 16996 3953 250005 "{716:'Транспорт, перевозки', 717:'Грузоперевозки'}" 400 "Подменный водитель" 0
"16997" 16997 4268 31 "{212:'Британская'}" 1000 "Вязка" 0
"16998" 16998 3960 22 "{90:'44–46 (M)', 83:'Платья и юбки', 175:'Женская одежда'}" 620 "Новое женское платье - цветы" 0
"16999" 16999 3960 34 "{817:'Автосвет', 5:'Запчасти', 598:'Для автомобилей'}" 2500 "Фара задняя Hyundai Solaris 1 Хендэ Соларис 1" 0
"17000" 17000 1344 9 "{51:'Товары для кухни'}" 350 "Oven Cleaner Чистящее средство-гель для духовок" 0
"17001" 17001 3960 34 "{817:'Салон', 5:'Запчасти', 598:'Для автомобилей'}" 500 "Опель корса д зеркало внутреннее" 0
"17002" 17002 3960 52 "{167:'Книги'}" 200 "Шахматы" 0
"17003" 17003 1365 25 "{140:'Планшеты'}" 0 "ViewPad10s" 0
"17004" 17004 2685 6 "{512:'2', 518:'Кирпичный', 200:'Сдам', 596:'На длительный срок', 565:'Не первый и не последний', 574:'9-12'}" 3000 "Комната 14 м² в 2-к, 3/9 эт." 0
"17005" 17005 3960 33 "{531:'Сельхозназначения (СНТ, ДНП)', 203:'Продам'}" 395000 "Участок 6 сот. (СНТ, ДНП)" 0
"17006" 17006 4005 54 "{201:'Продам', 499:'Вторичка', 549:'2', 566:'Не первый и не последний', 575:'5-8'}" 2e+06 "2-к квартира, 49 м², 3/5 эт." 0
"17007" 17007 1000027 42 "{528:'Посуточно', 202:'Сдам', 557:'Дача', 526:'5'}" 1000 "Дача 35 м² на участке 4 сот." 0
"17008" 17008 992 34 "{817:'Электрооборудование', 5:'Запчасти', 598:'Для автомобилей'}" 15000 "Компрессор кондиционера VW Touareg 4.2L" 0
"17009" 17009 151 27 "{48:'Для кухни', 486:'Холодильники и морозильные камеры'}" 3000 "Холодильник shivaki" 0
"17010" 17010 3771 34 "{817:'Подвеска', 5:'Запчасти', 598:'Для автомобилей'}" 4500 "Кулак поворотный передний левый Alfa Romeo" 0
"17011" 17011 3960 45 "{211:'Акита'}" 60000 "Смелый самурай, рыжий как солнце, почти 2 мес" 0
"17012" 17012 44 54 "{549:'2', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый и не последний', 575:'5-8'}" 1950000 "2-к квартира, 40 м², 3/5 эт." 0
"17013" 17013 3960 22 "{88:'37', 83:'Обувь', 175:'Женская одежда'}" 1000 "Тапочки вязаные" 0
"17014" 17014 4545 50 "{44:'Стройматериалы'}" 2490 "Бытовой вытяжной вентилятор Electrolux eafr-150T" 0
"17015" 17015 2275 31 "{212:'Другая'}" 0 "Отдадим кошку в добрые руки" 0
"17016" 17016 4289 41 "{143:'Рации'}" 2500 "Продаю рацию" 0
"17017" 17017 1261 41 "{143:'Номера и SIM-карты'}" 26000 "Городской номер продаю 2 - X64 - X64" 0
"17018" 17018 4545 41 "{480:'Чехлы и плёнки', 143:'Аксессуары'}" 0 "Кейс-книжка для Explay A 600" 0
