"LocationID" "Level" "RegionID" "CityID"
"2969" 3409 3 3 3090
"2970" 3410 3 35 2954
"2971" 3411 3 14 1693
"2972" 3412 3 2 1515
"2973" 3414 3 32 69
"2974" 3415 3 12 2560
"2975" 3416 3 57 118
"2976" 3417 3 5 968
"2977" 3418 3 68 771
"2978" 3419 3 13 2125
"2979" 3420 3 38 2094
"2980" 3421 3 38 3077
"2981" 3422 3 63 702
"2982" 3423 3 75 665
"2983" 3424 3 45 1764
"2984" 3425 3 20 2455
"2985" 3426 3 65 59
"2986" 3427 3 56 2771
"2987" 3428 3 56 235
"2988" 3429 3 60 3083
"2989" 3430 3 29 617
"2990" 3431 3 19 3450
"2991" 3433 3 17 1727
"2992" 3434 3 74 2084
"2993" 3435 3 54 904
"2994" 3436 3 1 731
"2995" 3437 3 52 1453
"2996" 3438 3 42 3163
"2997" 3439 3 39 1243
"2998" 3440 3 71 2162
"2999" 3441 3 69 81
"3000" 3442 3 35 1158
"3001" 3443 3 14 3049
"3002" 3452 3 28 2085
"3003" 3455 3 41 594
"3004" 3458 3 69 767
"3005" 3460 3 55 1644
"3006" 3462 3 38 3112
"3007" 3463 3 42 1182
"3008" 3466 3 55 892
"3009" 3473 3 21 2239
"3010" 3482 3 7 140
"3011" 3485 3 83 1615
"3012" 3492 3 26 3259
"3013" 3493 3 33 3218
"3014" 3494 3 20 1261
"3015" 3495 3 44 2841
"3016" 3496 3 56 101
"3017" 3497 3 84 713
"3018" 3498 3 56 2260
"3019" 3499 3 53 2543
"3020" 3500 3 29 2992
"3021" 3501 3 7 1499
"3022" 3503 3 51 3562
"3023" 3504 3 64 2086
"3024" 3505 3 37 1698
"3025" 3506 3 48 3068
"3026" 3507 3 36 469
"3027" 3509 3 43 2038
"3028" 3510 3 6 1923
"3029" 3511 3 14 423
"3030" 3512 3 22 462
"3031" 3513 3 32 3283
"3032" 3514 3 72 2273
"3033" 3515 3 24 3537
"3034" 3516 3 13 2581
"3035" 3517 3 30 3273
"3036" 3518 3 11 3025
"3037" 3520 3 38 3062
"3038" 3521 3 63 1743
"3039" 3522 3 38 891
"3040" 3523 3 23 1348
"3041" 3524 3 75 3030
"3042" 3525 3 45 15
"3043" 3527 3 20 2217
"3044" 3528 3 44 2113
"3045" 3529 3 56 1621
"3046" 3530 3 56 1188
"3047" 3531 3 49 1680
"3048" 3533 3 29 2348
"3049" 3534 3 7 2998
"3050" 3536 3 51 657
"3051" 3537 3 81 3468
"3052" 3538 3 70 2690
"3053" 3539 3 37 1944
"3054" 3540 3 48 1869
"3055" 3541 3 36 3131
"3056" 3542 3 16 235
"3057" 3543 3 6 2986
"3058" 3544 3 35 2571
"3059" 3545 3 14 3065
"3060" 3546 3 22 3554
"3061" 3547 3 32 3315
"3062" 3548 3 12 2308
"3063" 3549 3 24 2583
"3064" 3550 3 73 1451
"3065" 3551 3 68 3595
"3066" 3552 3 11 149
"3067" 3553 3 38 3593
"3068" 3554 3 34 902
"3069" 3555 3 38 2977
"3070" 3556 3 63 3266
"3071" 3557 3 75 2672
"3072" 3558 3 45 1293
"3073" 3559 3 20 888
"3074" 3560 3 27 3327
"3075" 3561 3 56 3088
"3076" 3562 3 84 3027
"3077" 3563 3 56 2842
"3078" 3564 3 49 1792
"3079" 3565 3 29 912
"3080" 3566 3 19 885
"3081" 3567 3 17 170
"3082" 3568 3 74 1736
"3083" 3570 3 54 2367
"3084" 3571 3 15 894
"3085" 3572 3 52 1230
"3086" 3573 3 42 1219
"3087" 3574 3 16 2866
"3088" 3575 3 3 224
"3089" 3576 3 35 3695
"3090" 3577 3 14 1147
"3091" 3578 3 2 395
"3092" 3580 3 20 2013
"3093" 3581 3 80 1665
"3094" 3582 3 12 2602
"3095" 3583 3 57 974
"3096" 3584 3 5 1102
"3097" 3585 3 68 232
"3098" 3586 3 13 1366
"3099" 3587 3 40 3280
"3100" 3588 3 83 773
"3101" 3589 3 38 3532
"3102" 3590 3 63 3305
"3103" 3591 3 75 1895
"3104" 3592 3 45 3133
"3105" 3593 3 20 819
"3106" 3594 3 65 774
"3107" 3595 3 56 3182
"3108" 3596 3 84 929
"3109" 3597 3 56 3544
"3110" 3598 3 60 1928
"3111" 3599 3 61 3412
"3112" 3600 3 19 3100
"3113" 3602 3 17 782
"3114" 3603 2 10 393
"3115" 3605 3 54 3542
"3116" 3606 3 1 3556
"3117" 3607 3 62 611
"3118" 3608 3 42 2154
"3119" 3610 3 39 791
"3120" 3611 3 71 2097
"3121" 3612 3 35 1496
"3122" 3613 3 6 1142
"3123" 3614 3 14 2151
"3124" 3615 3 80 2209
"3125" 3616 3 25 1580
"3126" 3617 3 67 2864
"3127" 3618 3 79 3404
"3128" 3619 2 68 2888
"3129" 3620 3 13 2500
"3130" 3621 3 66 2872
"3131" 3622 3 38 3662
"3132" 3623 3 63 2829
"3133" 3624 3 38 444
"3134" 3625 3 45 1558
"3135" 3626 3 4 2000
"3136" 3627 3 65 1033
"3137" 3628 3 59 2398
"3138" 3629 3 84 919
"3139" 3630 3 56 598
"3140" 3631 3 9 2691
"3141" 3632 3 61 2740
"3142" 3633 3 19 3659
"3143" 3634 3 46 2790
"3144" 3635 3 82 1444
"3145" 3637 3 54 2485
"3146" 3638 3 1 44
"3147" 3639 3 62 2725
"3148" 3640 3 42 1047
"3149" 3641 3 39 3123
"3150" 3642 3 36 24
"3151" 3643 3 35 3064
"3152" 3644 3 6 182
"3153" 3645 3 14 833
"3154" 3646 3 25 995
"3155" 3647 3 67 1799
"3156" 3648 3 79 880
"3157" 3649 3 77 876
"3158" 3650 3 13 124
"3159" 3651 3 30 98
"3160" 3652 3 66 787
"3161" 3654 3 38 3452
"3162" 3655 3 63 2999
"3163" 3656 3 38 773
"3164" 3657 3 45 2172
"3165" 3658 3 26 704
"3166" 3659 3 33 3557
"3167" 3660 3 20 3538
"3168" 3661 3 44 648
"3169" 3662 3 56 1567
"3170" 3663 3 9 563
"3171" 3664 3 56 2247
"3172" 3665 3 53 55
"3173" 3667 3 29 2388
"3174" 3668 3 7 1370
"3175" 3669 3 54 2297
"3176" 3670 3 51 486
"3177" 3671 3 64 3553
"3178" 3672 3 37 121
"3179" 3673 3 48 470
"3180" 3674 3 36 2680
"3181" 3675 3 43 2531
"3182" 3676 3 6 2476
"3183" 3677 3 14 1488
"3184" 3679 3 50 1424
"3185" 3681 3 32 1120
"3186" 3682 3 72 1873
"3187" 3683 3 24 236
"3188" 3684 3 13 1952
"3189" 3685 3 30 2108
"3190" 3686 3 66 868
"3191" 3688 3 38 2310
"3192" 3689 3 63 1590
"3193" 3690 3 38 1762
"3194" 3691 3 23 36
"3195" 3692 3 75 3153
"3196" 3693 3 45 2684
"3197" 3694 3 20 523
"3198" 3695 3 44 3677
"3199" 3696 3 56 3393
"3200" 3697 3 84 661
"3201" 3698 3 56 890
"3202" 3699 3 49 2244
"3203" 3700 3 29 3106
"3204" 3701 3 7 2971
"3205" 3703 3 51 2673
"3206" 3704 3 64 3129
"3207" 3705 3 37 2338
"3208" 3706 3 48 3448
"3209" 3707 3 36 3040
"3210" 3708 3 16 2023
"3211" 3709 3 6 3287
"3212" 3710 3 58 2982
"3213" 3711 3 14 2327
"3214" 3712 3 22 793
"3215" 3713 3 32 2091
"3216" 3714 3 12 807
"3217" 3715 3 24 2506
"3218" 3716 3 73 2100
"3219" 3717 3 68 3653
"3220" 3718 3 11 3240
"3221" 3720 3 38 228
"3222" 3721 3 34 3321
"3223" 3722 3 38 2300
"3224" 3723 3 23 2045
"3225" 3724 3 75 1080
"3226" 3725 3 45 1511
"3227" 3726 3 20 2416
"3228" 3727 3 27 669
"3229" 3728 3 56 1524
"3230" 3729 3 84 3651
"3231" 3730 3 56 1262
"3232" 3731 3 49 459
"3233" 3733 3 29 949
"3234" 3734 3 19 2218
"3235" 3735 3 28 3567
"3236" 3736 3 17 2880
"3237" 3737 3 81 3039
"3238" 3738 3 54 3455
"3239" 3739 3 15 3245
"3240" 3740 3 52 2609
"3241" 3741 3 42 3056
"3242" 3742 3 16 549
"3243" 3743 3 3 112
"3244" 3744 3 35 1628
"3245" 3745 3 14 1146
"3246" 3746 3 2 104
"3247" 3747 3 32 3059
"3248" 3748 3 12 3495
"3249" 3749 3 57 945
"3250" 3750 3 5 2066
"3251" 3751 3 68 3160
"3252" 3752 3 13 1347
"3253" 3753 3 38 934
"3254" 3754 3 41 3550
"3255" 3755 3 38 3621
"3256" 3756 3 63 1972
"3257" 3757 3 75 805
"3258" 3758 3 45 781
"3259" 3759 3 20 984
"3260" 3760 3 65 1949
"3261" 3761 3 56 3613
"3262" 3762 3 56 117
"3263" 3763 3 60 351
"3264" 3764 3 29 2734
"3265" 3765 3 19 1578
"3266" 3766 3 17 178
"3267" 3767 3 74 889
"3268" 3768 3 54 1594
"3269" 3769 3 1 2818
"3270" 3770 3 52 1677
"3271" 3771 3 42 970
"3272" 3772 3 39 1834
"3273" 3773 3 71 162
"3274" 3774 3 35 363
"3275" 3775 3 14 2179
"3276" 3776 3 14 592
"3277" 3777 3 80 3203
"3278" 3778 3 25 941
"3279" 3779 3 67 3702
"3280" 3780 3 79 3091
"3281" 3781 3 68 3381
"3282" 3782 3 13 3192
"3283" 3783 3 40 2110
"3284" 3784 3 66 694
"3285" 3785 3 38 2792
"3286" 3786 3 63 2012
"3287" 3787 3 75 1945
"3288" 3788 3 45 834
"3289" 3789 3 4 3179
"3290" 3790 3 65 1759
"3291" 3791 3 76 2777
"3292" 3792 3 84 2271
"3293" 3793 3 56 2146
"3294" 3794 3 60 2047
"3295" 3795 3 61 2421
"3296" 3796 3 19 736
"3297" 3797 3 46 3570
"3298" 3798 3 82 2651
"3299" 3799 3 54 2681
"3300" 3800 3 1 3541
"3301" 3801 3 62 3505
"3302" 3802 3 42 2558
"3303" 3803 3 39 1758
"3304" 3804 3 28 3251
"3305" 3805 3 36 1875
"3306" 3806 3 35 1485
"3307" 3807 3 6 3114
"3308" 3808 3 14 1415
"3309" 3809 3 25 1854
"3310" 3810 3 67 2390
"3311" 3811 3 79 1030
"3312" 3812 3 77 3011
"3313" 3813 3 13 1245
"3314" 3814 3 30 3474
"3315" 3815 3 66 3641
"3316" 3817 3 38 1236
"3317" 3818 3 63 387
"3318" 3819 3 38 334
"3319" 3820 3 45 947
"3320" 3822 3 4 439
"3321" 3823 3 33 2063
"3322" 3824 3 59 2694
"3323" 3825 3 44 514
"3324" 3827 3 56 1161
"3325" 3828 3 9 506
"3326" 3829 3 56 1335
"3327" 3830 3 53 3487
"3328" 3832 3 29 3253
"3329" 3833 3 7 3368
"3330" 3835 3 54 367
"3331" 3836 3 51 1753
"3332" 3837 3 64 559
"3333" 3838 3 42 2196
"3334" 3839 3 48 1237
"3335" 3840 3 36 1195
"3336" 3841 3 43 1021
"3337" 3842 3 6 3555
"3338" 3843 3 14 1340
"3339" 3844 3 50 1357
"3340" 3845 3 32 2671
"3341" 3846 3 72 2104
"3342" 3847 3 8 1428
"3343" 3848 3 13 3560
"3344" 3849 3 30 2982
"3345" 3850 3 66 2701
"3346" 3851 3 38 2186
"3347" 3852 3 63 535
"3348" 3853 3 38 293
"3349" 3854 3 45 1057
"3350" 3855 3 26 2660
"3351" 3856 2 33 1405
"3352" 3857 3 20 2190
"3353" 3858 3 44 1968
"3354" 3859 3 56 1631
"3355" 3860 3 84 3081
"3356" 3861 3 56 1466
"3357" 3862 3 53 231
"3358" 3863 3 29 1530
"3359" 3864 3 7 1540
"3360" 3866 3 51 1901
"3361" 3867 3 64 639
"3362" 3868 3 37 3395
"3363" 3869 3 48 901
"3364" 3870 3 36 543
"3365" 3872 3 16 3202
"3366" 3873 3 6 1690
"3367" 3874 3 14 2074
"3368" 3875 3 22 2625
"3369" 3876 3 55 575
"3370" 3877 3 32 1504
"3371" 3878 3 72 2826
"3372" 3879 3 24 2482
"3373" 3880 3 13 107
"3374" 3881 3 68 1181
"3375" 3882 3 11 2547
"3376" 3883 3 38 239
"3377" 3884 3 63 1587
"3378" 3885 3 38 2516
"3379" 3886 3 23 3460
"3380" 3887 3 75 214
"3381" 3888 3 45 2165
"3382" 3889 3 20 1191
"3383" 3890 3 27 3635
"3384" 3891 3 56 1501
"3385" 3892 3 56 799
"3386" 3893 3 49 3313
"3387" 3895 3 29 213
"3388" 3896 3 19 1054
"3389" 3898 3 17 2876
"3390" 3899 3 81 1327
"3391" 3900 3 70 2568
"3392" 3901 3 15 2708
"3393" 3902 3 52 3571
"3394" 3903 3 36 1361
"3395" 3904 3 16 2724
"3396" 3905 3 6 2277
"3397" 3906 3 35 425
"3398" 3907 3 14 1856
"3399" 3908 3 22 602
"3400" 3909 3 20 2524
"3401" 3910 3 32 2856
"3402" 3911 3 12 3713
"3403" 3912 3 57 2195
"3404" 3913 3 73 998
"3405" 3914 3 68 3043
"3406" 3915 3 13 2938
"3407" 3917 3 38 1904
"3408" 3918 3 34 3232
"3409" 3919 3 38 1725
"3410" 3920 3 63 1145
"3411" 3921 3 75 2891
"3412" 3922 3 45 2542
"3413" 3923 3 20 3419
"3414" 3924 3 27 600
"3415" 3925 3 56 3622
"3416" 3926 3 84 3078
"3417" 3927 3 56 2598
"3418" 3928 3 60 1990
"3419" 3929 3 29 2697
"3420" 3930 3 19 681
"3421" 3932 3 17 3145
"3422" 3933 3 74 712
"3423" 3935 3 54 482
"3424" 3936 3 1 1963
"3425" 3937 3 52 914
"3426" 3938 3 42 933
"3427" 3939 3 16 3581
"3428" 3940 3 3 168
"3429" 3941 3 35 417
"3430" 3942 3 14 3142
"3431" 3943 3 2 927
"3432" 3944 3 20 2410
"3433" 3945 3 80 786
"3434" 3946 3 12 1527
"3435" 3947 3 67 2549
"3436" 3948 3 79 1828
"3437" 3949 3 68 3120
"3438" 3950 3 13 1399
"3439" 3952 3 40 257
"3440" 3953 2 47 1974
"3441" 3954 3 38 2852
"3442" 3955 3 63 1198
"3443" 3956 3 75 936
"3444" 3957 3 45 356
"3445" 3958 3 4 1939
"3446" 3959 3 65 1703
"3447" 3960 2 18 623
"3448" 3961 3 56 2337
"3449" 3962 3 60 150
"3450" 3963 3 61 2143
"3451" 3964 3 19 2474
"3452" 3965 3 17 1781
"3453" 3966 3 82 375
"3454" 3968 3 54 2225
"3455" 3969 3 1 1129
"3456" 3970 3 62 1706
"3457" 3971 3 42 2688
"3458" 3973 3 39 2726
"3459" 3974 3 71 3099
"3460" 3975 3 35 3632
"3461" 3976 3 6 303
"3462" 3977 3 14 3085
"3463" 3978 3 25 2325
"3464" 3979 3 67 2400
"3465" 3980 3 79 3356
"3466" 3981 3 77 1545
"3467" 3982 3 13 1491
"3468" 3983 3 30 1386
"3469" 3984 3 66 733
"3470" 3986 3 38 2119
"3471" 3987 3 63 2223
"3472" 3988 3 38 3352
"3473" 3989 3 45 3314
"3474" 3991 3 4 3549
"3475" 3992 3 33 2017
"3476" 3993 3 59 232
"3477" 3994 3 44 1266
"3478" 3995 3 56 1885
"3479" 3996 3 9 3628
"3480" 3997 3 56 215
"3481" 3998 3 53 3084
"3482" 3999 2 46 1964
"3483" 4000 3 7 2040
"3484" 4001 3 54 792
"3485" 4002 3 1 169
"3486" 4003 3 64 364
"3487" 4004 3 42 1662
"3488" 4005 3 39 2395
"3489" 4006 3 36 2682
"3490" 4007 3 43 1543
"3491" 4008 3 6 9
"3492" 4010 3 14 2956
"3493" 4011 3 50 1645
"3494" 4012 3 67 2254
"3495" 4013 3 79 87
"3496" 4014 3 77 2048
"3497" 4015 3 13 68
"3498" 4016 3 30 542
"3499" 4017 3 66 1643
"3500" 4018 3 38 3526
"3501" 4019 3 63 2623
"3502" 4020 3 38 2378
"3503" 4021 3 45 1089
"3504" 4022 3 55 2105
"3505" 4023 3 38 3521
"3506" 4029 3 55 1294
"3507" 4040 3 21 3300
"3508" 4043 3 7 777
"3509" 4059 3 28 1737
"3510" 4063 3 41 1487
"3511" 4066 3 28 1566
"3512" 4069 3 42 1163
"3513" 4071 3 69 2082
"3514" 4073 3 54 2448
"3515" 4074 3 15 139
"3516" 4075 3 52 319
"3517" 4076 3 42 2169
"3518" 4077 3 16 224
"3519" 4078 3 3 887
"3520" 4079 3 35 3252
"3521" 4080 3 14 2194
"3522" 4081 3 2 3172
"3523" 4082 3 32 2875
"3524" 4083 3 12 1767
"3525" 4084 3 57 3525
"3526" 4085 3 5 2763
"3527" 4086 3 68 2848
"3528" 4087 3 13 1636
"3529" 4089 3 38 772
"3530" 4090 3 41 1303
"3531" 4092 3 38 2967
"3532" 4093 3 63 3233
"3533" 4094 3 75 1793
"3534" 4095 3 45 693
"3535" 4096 3 20 960
"3536" 4097 3 65 655
"3537" 4098 3 56 2629
"3538" 4099 3 56 2124
"3539" 4100 3 60 2114
"3540" 4101 3 29 1704
"3541" 4102 3 19 810
"3542" 4104 3 17 667
"3543" 4105 3 74 305
"3544" 4107 3 54 520
"3545" 4108 3 1 2689
"3546" 4109 3 52 675
"3547" 4110 3 42 2212
"3548" 4111 2 16 538
"3549" 4112 3 71 392
"3550" 4113 3 35 298
"3551" 4114 3 14 340
"3552" 4115 3 14 596
"3553" 4116 3 80 828
"3554" 4117 2 12 467
"3555" 4118 3 67 1910
"3556" 4119 3 79 3349
"3557" 4120 3 68 1607
"3558" 4121 3 13 3225
"3559" 4122 3 40 3211
"3560" 4123 3 66 2534
"3561" 4124 3 38 2555
"3562" 4125 3 63 259
"3563" 4126 3 75 3196
"3564" 4127 3 45 2064
"3565" 4128 3 4 3058
"3566" 4129 3 65 588
"3567" 4130 3 76 2739
"3568" 4131 3 84 136
"3569" 4132 3 56 1401
"3570" 4133 3 60 1458
"3571" 4134 3 61 750
"3572" 4135 3 19 3652
"3573" 4136 3 46 40
"3574" 4137 3 82 1318
"3575" 4138 3 54 2251
"3576" 4139 3 1 1811
"3577" 4140 3 62 2797
"3578" 4141 3 42 1228
"3579" 4142 3 39 3320
"3580" 4143 3 28 2445
"3581" 4144 3 36 2252
"3582" 4145 3 35 720
"3583" 4146 3 6 1443
"3584" 4147 3 14 2589
"3585" 4148 3 25 1035
"3586" 4149 3 67 2236
"3587" 4150 3 79 3195
"3588" 4151 3 77 1019
"3589" 4152 3 13 544
"3590" 4153 3 30 1252
"3591" 4154 3 66 2743
"3592" 4155 3 38 485
"3593" 4156 3 63 1286
"3594" 4157 3 38 710
"3595" 4158 3 45 225
"3596" 4159 3 4 3274
"3597" 4160 3 33 763
"3598" 4161 3 41 361
"3599" 4162 3 59 203
"3600" 4163 3 44 935
"3601" 4164 3 56 325
"3602" 4165 3 9 1341
"3603" 4166 3 56 274
"3604" 4167 3 53 1645
"3605" 4168 3 29 1554
"3606" 4169 3 7 1786
"3607" 4170 3 54 2490
"3608" 4171 3 51 1740
"3609" 4172 3 64 451
"3610" 4173 3 42 3351
"3611" 4174 3 48 1225
"3612" 4175 3 36 79
"3613" 4176 3 43 877
"3614" 4177 3 6 2667
"3615" 4178 3 14 3665
"3616" 4179 3 50 3392
"3617" 4180 3 32 147
"3618" 4181 2 79 3561
"3619" 4182 3 69 2883
"3620" 4183 3 8 822
"3621" 4184 3 13 2628
"3622" 4185 3 30 2827
"3623" 4186 3 66 3178
"3624" 4187 3 38 382
"3625" 4188 3 63 2227
"3626" 4189 3 38 1013
"3627" 4190 3 45 3089
"3628" 4191 3 26 3303
"3629" 4192 3 33 3417
"3630" 4193 3 20 2206
"3631" 4194 3 44 643
"3632" 4195 3 56 606
"3633" 4196 3 56 1461
"3634" 4197 3 53 1889
"3635" 4199 3 29 3092
"3636" 4200 3 7 1583
"3637" 4201 3 51 371
"3638" 4202 3 64 3222
"3639" 4203 3 37 622
"3640" 4204 3 48 2774
"3641" 4205 3 36 1700
"3642" 4207 2 43 1883
"3643" 4208 3 6 2071
"3644" 4209 3 14 1167
"3645" 4210 3 22 1926
"3646" 4211 3 32 235
"3647" 4212 3 72 869
"3648" 4213 3 24 795
"3649" 4214 3 13 374
"3650" 4215 2 30 1224
"3651" 4216 3 11 2789
"3652" 4217 3 38 1232
"3653" 4218 3 63 680
"3654" 4219 3 38 2854
"3655" 4220 3 23 269
"3656" 4221 3 75 2845
"3657" 4222 3 45 3440
"3658" 4223 3 20 1976
"3659" 4224 3 27 1588
"3660" 4225 3 56 3492
"3661" 4226 3 56 1400
"3662" 4227 3 49 174
"3663" 4229 3 29 3319
"3664" 4230 3 19 2409
"3665" 4231 3 17 1109
"3666" 4232 3 81 650
"3667" 4234 3 70 411
"3668" 4235 2 37 1494
"3669" 4236 3 52 1264
"3670" 4237 3 36 2834
"3671" 4238 3 16 3029
"3672" 4239 3 6 2958
"3673" 4240 3 35 1629
"3674" 4241 3 14 1596
"3675" 4242 3 22 3715
"3676" 4243 3 32 2350
"3677" 4244 3 12 3501
"3678" 4245 3 57 3713
"3679" 4246 3 73 998
"3680" 4247 3 68 33
"3681" 4248 3 13 1173
"3682" 4249 3 38 1841
"3683" 4250 3 34 1127
"3684" 4251 3 38 494
"3685" 4252 3 63 1078
"3686" 4253 3 75 1666
"3687" 4254 3 45 190
"3688" 4255 3 20 1738
"3689" 4256 3 27 2215
"3690" 4257 3 56 2686
"3691" 4258 3 56 2840
"3692" 4259 3 60 2219
"3693" 4260 3 29 2009
"3694" 4261 3 19 128
"3695" 4262 3 17 2611
"3696" 4263 3 74 3298
"3697" 4264 3 54 2164
"3698" 4265 3 1 2076
"3699" 4266 3 52 1439
"3700" 4267 3 42 966
"3701" 4268 3 16 2399
"3702" 4269 3 3 1570
"3703" 4270 3 35 165
"3704" 4271 3 14 2314
"3705" 4272 3 2 522
"3706" 4273 3 20 3042
"3707" 4274 3 80 3607
"3708" 4275 3 12 2607
"3709" 4276 3 67 2530
"3710" 4277 2 5 173
"3711" 4278 3 68 897
"3712" 4279 3 13 2692
"3713" 4281 3 40 684
"3714" 4282 3 55 2925
"3715" 4283 3 38 1421
"3716" 4284 3 63 1178
"3717" 4285 3 75 2527
"3718" 4286 3 45 1550
"3719" 4287 2 20 672
"3720" 4288 3 65 1863
"3721" 4289 3 56 1575
"3722" 4290 3 60 2882
"3723" 4291 3 61 3231
"3724" 4292 3 19 1850
"3725" 4293 3 17 1157
"3726" 4294 3 82 3519
"3727" 4296 3 54 806
"3728" 4297 3 1 3513
"3729" 4298 3 62 1333
"3730" 4299 3 42 2830
"3731" 4301 3 39 1980
"3732" 4302 3 71 1016
"3733" 4303 3 35 1672
"3734" 4304 3 6 582
"3735" 4305 3 14 2844
"3736" 4306 2 80 3623
"3737" 4307 3 25 1606
"3738" 4308 3 67 3637
"3739" 4309 3 79 1688
"3740" 4310 3 77 1481
"3741" 4311 3 13 2983
"3742" 4312 3 30 3719
"3743" 4313 3 66 2700
"3744" 4314 3 38 930
"3745" 4315 3 63 2733
"3746" 4316 3 38 401
"3747" 4317 3 45 3258
"3748" 4319 3 4 658
"3749" 4320 3 33 1769
"3750" 4321 3 59 1166
"3751" 4322 3 44 3012
"3752" 4323 3 56 2654
"3753" 4324 3 9 1646
"3754" 4325 3 56 716
"3755" 4326 3 53 1500
"3756" 4328 3 46 2289
"3757" 4329 3 7 2351
"3758" 4330 3 54 1012
"3759" 4331 3 1 2917
"3760" 4332 3 64 408
"3761" 4333 3 42 3232
"3762" 4334 3 39 2890
"3763" 4335 3 36 2020
"3764" 4336 3 43 2892
"3765" 4337 3 6 1321
"3766" 4338 3 14 728
"3767" 4339 3 50 2303
"3768" 4340 3 67 1140
"3769" 4341 3 79 1085
"3770" 4342 3 77 1486
"3771" 4343 3 13 3306
"3772" 4344 3 30 2800
"3773" 4345 3 66 3720
"3774" 4346 3 38 221
"3775" 4347 3 63 424
"3776" 4348 3 38 2591
"3777" 4349 3 45 1168
"3778" 4350 3 26 1695
"3779" 4351 3 33 3226
"3780" 4352 3 20 2287
"3781" 4353 3 44 43
"3782" 4354 3 56 1697
"3783" 4355 3 84 1728
"3784" 4356 3 56 276
"3785" 4357 3 53 3703
"3786" 4358 3 29 1055
"3787" 4359 3 7 1845
"3788" 4360 3 51 719
"3789" 4361 3 64 653
"3790" 4362 3 37 626
"3791" 4363 3 48 1639
"3792" 4364 3 36 2724
"3793" 4366 3 43 287
"3794" 4367 3 6 1653
"3795" 4368 3 14 423
"3796" 4369 3 13 1279
"3797" 4370 3 22 1810
"3798" 4371 3 21 67
"3799" 4372 3 32 2634
"3800" 4373 3 72 2632
"3801" 4374 3 24 3143
"3802" 4375 3 13 2497
"3803" 4376 3 30 195
"3804" 4377 3 11 141
"3805" 4379 3 38 1169
"3806" 4380 3 63 123
"3807" 4381 3 38 1297
"3808" 4382 3 23 573
"3809" 4383 3 75 3698
"3810" 4384 3 45 2331
"3811" 4386 3 20 1755
"3812" 4387 3 44 1839
"3813" 4388 3 56 489
"3814" 4389 3 84 2760
"3815" 4390 3 56 3386
"3816" 4391 3 49 1669
"3817" 4393 3 29 299
"3818" 4394 3 7 2806
"3819" 4395 3 51 2345
"3820" 4396 3 81 429
"3821" 4397 3 70 2975
"3822" 4398 3 37 3675
"3823" 4399 3 48 1050
"3824" 4400 3 36 2015
"3825" 4401 3 16 3590
"3826" 4402 3 6 3074
"3827" 4403 3 35 3037
"3828" 4404 3 14 323
"3829" 4405 3 22 3576
"3830" 4406 3 32 3439
"3831" 4407 3 12 500
"3832" 4409 3 24 2498
"3833" 4410 3 73 1878
"3834" 4411 3 68 14
"3835" 4412 3 11 1965
"3836" 4413 3 38 953
"3837" 4414 3 34 1220
"3838" 4415 3 38 1620
"3839" 4416 3 63 1988
"3840" 4417 3 75 3069
"3841" 4418 3 45 2343
"3842" 4419 3 20 2961
"3843" 4420 3 27 3490
"3844" 4421 3 56 1288
"3845" 4422 3 84 2636
"3846" 4423 3 56 1139
"3847" 4424 3 49 2561
"3848" 4426 3 29 1006
"3849" 4427 3 19 3645
"3850" 4428 3 17 780
"3851" 4429 2 81 3624
"3852" 4431 3 54 1416
"3853" 4432 3 15 1557
"3854" 4433 3 52 2058
"3855" 4434 3 42 1941
"3856" 4435 3 16 354
"3857" 4436 3 3 2935
"3858" 4437 3 35 3325
"3859" 4438 3 14 1382
"3860" 4439 3 2 2011
"3861" 4440 3 80 1243
"3862" 4441 3 12 2803
"3863" 4442 3 57 135
"3864" 4443 3 5 1135
"3865" 4444 3 68 264
"3866" 4445 3 13 3130
"3867" 4446 3 40 1724
"3868" 4447 3 38 1067
"3869" 4448 3 63 2356
"3870" 4449 3 75 206
"3871" 4450 3 45 2034
"3872" 4451 3 20 1250
"3873" 4452 3 65 1642
"3874" 4453 3 56 3089
"3875" 4454 3 84 2439
"3876" 4455 3 56 2161
"3877" 4456 3 60 330
"3878" 4457 3 61 2491
"3879" 4458 3 19 3268
"3880" 4460 3 17 1456
"3881" 4461 3 10 906
"3882" 4462 3 54 2824
"3883" 4463 3 1 3046
"3884" 4464 2 52 2092
"3885" 4465 3 42 235
"3886" 4466 3 39 1932
"3887" 4467 3 71 1473
"3888" 4468 3 35 1705
"3889" 4469 3 6 1801
"3890" 4470 3 14 2952
"3891" 4471 3 80 2405
"3892" 4472 3 25 534
"3893" 4473 3 67 1278
"3894" 4474 3 79 1745
"3895" 4475 3 68 1360
"3896" 4476 3 13 3004
"3897" 4477 3 66 2772
"3898" 4478 3 38 2202
"3899" 4479 3 63 2302
"3900" 4480 2 75 3241
"3901" 4481 3 45 251
"3902" 4482 3 4 1090
"3903" 4483 3 65 572
"3904" 4484 3 59 3640
"3905" 4485 3 84 1618
"3906" 4486 3 56 3582
"3907" 4487 3 9 415
"3908" 4488 3 61 3709
"3909" 4489 3 19 2033
"3910" 4490 3 46 343
"3911" 4491 3 82 191
"3912" 4492 3 54 1898
"3913" 4493 3 1 568
"3914" 4494 3 62 2913
"3915" 4495 3 42 540
"3916" 4496 3 39 2639
"3917" 4497 3 36 1225
