"SearchID" "SearchDate" "IPID" "UserID" "IsUserLoggedOn" "SearchQuery" "LocationID" "CategoryID" "SearchParams"
"22149" 22497 "2015-05-12 15:49:51.0" 486522 2979529 0 "" 4145 38 "{45:'Кровати, диваны и кресла'}"
"22150" 22498 "2015-04-30 22:40:26.0" 2113263 521168 0 "на ваз" 1102 34 "{5:'Шины, диски и колёса'}"
"22151" 22499 "2015-04-28 20:03:22.0" 1646852 1127470 1 "" 2963 12 ""
"22152" 22500 "2015-05-20 11:25:43.0" 1696116 2671262 1 "macbook air" 346 0 ""
"22153" 22501 "2015-05-06 16:06:37.0" 980920 4225065 0 "" 1261 22 "{176:'Верхняя одежда', 175:'Мужская одежда'}"
"22154" 22502 "2015-05-12 20:05:11.0" 677151 1275708 0 "" 3960 34 "{5:'Тюнинг'}"
"22155" 22503 "2015-04-28 16:21:16.0" 516578 2499096 0 "" 3960 41 "{143:'LG'}"
"22156" 22504 "2015-04-30 23:00:56.0" 98530 988300 0 "" 878 47 ""
"22157" 22505 "2015-04-28 14:43:44.0" 1554066 2967841 0 "" 1110 49 ""
"22158" 22506 "2015-04-28 14:20:34.0" 876780 2944527 0 "" 3425 34 ""
"22159" 22507 "2015-05-07 19:59:02.0" 690354 4296813 1 "m8" 2885 41 "{143:'HTC'}"
"22160" 22508 "2015-05-20 14:29:14.0" 2105301 2318892 0 "pos-системы" 3960 0 ""
"22161" 22509 "2015-05-14 17:25:17.0" 1698906 471533 0 "" 3960 26 "{132:'Музыкальные центры, магнитолы'}"
"22162" 22511 "2015-05-15 13:25:16.0" 1239098 1358783 1 "" 2474 53 ""
"22163" 22512 "2015-05-14 23:57:55.0" 1314323 4010882 0 "" 1270 49 ""
"22164" 22513 "2015-05-05 21:22:22.0" 1761071 844736 0 "" 1294 38 "{45:'Кровати, диваны и кресла'}"
"22165" 22514 "2015-05-01 19:00:30.0" 393601 686360 0 "" 1194 12 ""
"22166" 22515 "2015-05-12 20:13:47.0" 1390294 411024 1 "5s" 3953 41 "{143:'iPhone'}"
"22167" 22516 "2015-05-07 16:28:47.0" 1835373 1184564 0 "" 697 11 "{104:'Ювелирные изделия'}"
"22168" 22517 "2015-04-25 20:50:03.0" 1117736 2547223 0 "джинсы" 3921 60 "{178:'Для девочек'}"
"22169" 22518 "2015-04-28 20:03:05.0" 434824 2375446 0 "" 3216 34 "{598:'Для спецтехники', 5:'Запчасти'}"
"22170" 22519 "2015-05-18 09:51:37.0" 1548967 4013978 0 "" 1653 34 "{5:'Шины, диски и колёса', 709:'Диски'}"
"22171" 22520 "2015-05-12 07:51:20.0" 1430517 1961585 0 "" 942 50 ""
"22172" 22521 "2015-04-26 21:28:05.0" 1065981 1257505 0 "" 344 49 ""
"22173" 22522 "2015-04-30 14:26:27.0" 484676 755889 1 "" 2885 12 ""
"22174" 22523 "2015-04-25 10:09:51.0" 686244 2427077 1 "" 3618 47 "{127:'Детские коляски'}"
"22175" 22524 "2015-05-12 02:14:28.0" 295369 120446 1 "" 3960 22 "{176:'Обувь', 175:'Мужская одежда', 98:'42'}"
"22176" 22525 "2015-04-26 12:47:43.0" 852482 893849 0 "" 987 9 ""
"22177" 22526 "2015-05-14 12:12:01.0" 1983408 4135714 1 "apple macbook air" 3960 0 ""
"22178" 22527 "2015-05-13 12:07:37.0" 1806643 4113086 0 "" 3939 60 "{115:'122-128 см (6-8 лет)', 179:'Платья и юбки', 178:'Для девочек'}"
"22179" 22528 "2015-05-12 11:20:57.0" 207256 2593187 1 "" 3953 4 "{156:'Горные'}"
"22180" 22529 "2015-04-30 19:12:44.0" 1835020 4308169 0 "" 1917 55 ""
"22181" 22530 "2015-05-09 13:48:27.0" 1198949 2788435 0 "ipad" 2840 25 "{140:'Планшеты'}"
"22182" 22531 "2015-05-17 02:08:35.0" 1970732 921772 0 "" 2885 34 ""
"22183" 22532 "2015-05-11 20:38:35.0" 2030353 3704677 0 "" 1338 34 "{5:'Тюнинг'}"
"22184" 22533 "2015-05-08 00:08:01.0" 231230 2856657 0 "" 230 38 "{45:'Кровати, диваны и кресла'}"
"22185" 22534 "2015-05-19 11:56:58.0" 1679350 333435 0 "" 3960 41 ""
"22186" 22535 "2015-05-09 20:48:01.0" 204088 136763 1 "bmw" 4294 0 ""
"22187" 22536 "2015-05-17 16:42:46.0" 1622283 963079 0 "вечернее платье" 3953 0 ""
"22188" 22537 "2015-04-30 09:07:36.0" 1502239 2531048 0 "" 3137 1 ""
"22189" 22538 "2015-05-11 22:47:23.0" 1545343 2852470 0 "" 697 2 ""
"22190" 22539 "2015-05-19 14:23:35.0" 36819 2376648 0 "стульчик для кормления" 743 47 ""
"22191" 22540 "2015-04-29 14:58:15.0" 1416355 1829677 1 "" 3960 60 "{125:'27', 179:'Обувь', 178:'Для девочек'}"
"22192" 22541 "2015-05-15 10:45:51.0" 469239 1492804 0 "" 2840 41 ""
"22193" 22542 "2015-05-13 18:36:50.0" 200663 3577054 0 "" 3960 12 ""
"22194" 22543 "2015-05-05 22:12:06.0" 979763 466439 0 "iphone 6" 733 0 ""
"22195" 22544 "2015-04-30 11:57:19.0" 711823 3696550 0 "" 547 11 "{104:'Бижутерия'}"
"22196" 22545 "2015-05-08 14:19:36.0" 2064257 315149 1 "" 3335 60 "{112:'74-80 см (7-12 мес)', 179:'Верхняя одежда', 178:'Для девочек'}"
"22197" 22546 "2015-05-14 15:40:45.0" 1666452 1592696 0 "" 1344 500001 ""
"22198" 22547 "2015-05-09 15:26:11.0" 693667 2467752 0 "" 3061 12 ""
"22199" 22548 "2015-05-03 22:07:06.0" 1637380 1789150 1 "" 2610 22 "{83:'Обувь', 175:'Женская одежда', 88:'> 41'}"
"22200" 22549 "2015-05-01 21:21:24.0" 451880 1108345 0 "" 1742 34 ""
"22201" 22550 "2015-05-18 13:12:00.0" 923893 926718 0 "" 307 26 "{132:'Телевизоры и проекторы'}"
"22202" 22551 "2015-04-25 10:32:21.0" 1234207 3558949 0 "" 2155 44 ""
"22203" 22552 "2015-05-13 10:24:03.0" 1343131 1028895 1 "" 2230 47 "{127:'Детские коляски'}"
"22204" 22553 "2015-05-20 07:38:42.0" 2175863 2393527 0 "xbox360" 3939 13 ""
"22205" 22554 "2015-05-07 06:47:54.0" 1321911 1785715 0 "" 1344 28 ""
"22206" 22555 "2015-04-29 17:22:46.0" 1454342 1651986 1 "" 3960 22 "{83:'Обувь', 175:'Женская одежда', 88:'40'}"
"22207" 22556 "2015-05-12 16:16:40.0" 1964752 2427887 0 "" 942 34 "{5:'Автокосметика и автохимия'}"
"22208" 22557 "2015-05-05 11:22:05.0" 2059441 3781770 1 "" 3540 47 "{127:'Велосипеды и самокаты'}"
"22209" 22558 "2015-05-08 22:46:04.0" 1543762 4290556 1 "" 1642 12 ""
"22210" 22559 "2015-04-30 22:02:42.0" 405705 997678 0 "" 4294 26 "{132:'Музыкальные центры, магнитолы'}"
"22211" 22560 "2015-05-20 12:23:26.0" 2077761 3502753 1 "" 343 4 ""
"22212" 22561 "2015-04-25 22:30:24.0" 495599 4187269 0 "" 1102 50 ""
"22213" 22562 "2015-05-10 13:34:20.0" 1154161 3637234 1 "" 992 60 "{119:'74-80 см (7-12 мес)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
"22214" 22563 "2015-05-11 11:01:52.0" 1542323 3956230 1 "" 2270 47 ""
"22215" 22564 "2015-05-17 18:40:28.0" 729095 3448677 0 "" 2840 34 ""
"22216" 22565 "2015-05-11 20:40:59.0" 580518 3027849 0 "" 2885 34 "{731:'265', 733:'16', 732:'70', 5:'Шины, диски и колёса', 709:'Шины'}"
"22217" 22566 "2015-05-07 00:24:10.0" 701981 924211 0 "" 4145 34 "{5:'Шины, диски и колёса'}"
"22218" 22567 "2015-05-16 21:55:08.0" 898965 1483582 1 "стеллаж" 3953 38 ""
"22219" 22568 "2015-05-14 11:10:13.0" 1991463 2414874 1 "" 3960 5 "{165:'Зимние виды спорта'}"
"22220" 22569 "2015-04-27 17:37:37.0" 1689298 1652702 0 "" 4173 22 ""
"22221" 22570 "2015-05-07 10:52:32.0" 1513926 1101624 1 "наколенники" 1294 0 ""
"22222" 22571 "2015-04-25 21:20:45.0" 1074284 4261382 1 "" 44 38 "{45:'Шкафы и комоды'}"
"22223" 22572 "2015-05-14 02:25:36.0" 377944 2667441 0 "телевизор" 1270 17 ""
"22224" 22573 "2015-05-08 17:23:19.0" 1717228 2527216 1 "фотоаппарат" 1636 0 ""
"22225" 22574 "2015-04-29 23:32:02.0" 1852595 1282975 0 "" 3960 38 "{45:'Столы и стулья'}"
"22226" 22575 "2015-04-29 23:49:08.0" 737225 209278 1 "сумка" 3960 22 "{175:'Аксессуары'}"
"22227" 22576 "2015-05-16 23:42:03.0" 1390042 3407835 0 "" 3915 27 "{48:'Для кухни'}"
"22228" 22577 "2015-04-29 17:58:21.0" 1780981 3083697 0 "" 1173 34 "{598:'Для автомобилей', 5:'Запчасти'}"
"22229" 22578 "2015-05-15 13:09:42.0" 1920725 4283990 0 "" 3335 47 "{127:'Детские коляски'}"
"22230" 22579 "2015-04-28 15:08:22.0" 800287 4185500 1 "" 489 41 "{143:'HTC'}"
"22231" 22580 "2015-05-19 17:49:20.0" 1170402 1448870 0 "" 3976 22 "{83:'Верхняя одежда', 175:'Женская одежда', 86:'> 50 (XXL)'}"
"22232" 22581 "2015-04-27 11:13:57.0" 88318 3761655 1 "мазда" 3505 34 ""
"22233" 22582 "2015-05-18 15:17:10.0" 952452 3488102 0 "" 976 12 ""
"22234" 22583 "2015-05-14 18:39:29.0" 420062 3890002 0 "" 1866 4 "{156:'Детские'}"
"22235" 22584 "2015-05-03 23:38:02.0" 1663184 2630121 0 "" 3960 38 ""
"22236" 22585 "2015-05-03 08:51:19.0" 2205414 4321361 0 "" 2612 1 ""
"22237" 22586 "2015-05-12 11:20:34.0" 198538 1603708 0 "" 2685 53 ""
"22238" 22587 "2015-04-26 10:54:42.0" 905272 3733673 0 "" 1340 38 ""
"22239" 22588 "2015-05-12 11:21:16.0" 1714804 1953376 0 "решетка" 3960 34 "{598:'Для автомобилей', 5:'Запчасти'}"
"22240" 22589 "2015-05-10 16:43:34.0" 1654 3128632 0 "" 3960 22 "{83:'Обувь', 175:'Женская одежда', 88:'37'}"
"22241" 22590 "2015-04-27 16:57:46.0" 477407 125575 1 "" 3960 4 ""
"22242" 22591 "2015-05-09 09:40:07.0" 2026750 2132805 0 "" 3953 35 ""
"22243" 22592 "2015-05-16 22:30:17.0" 1967517 3744746 0 "" 3022 60 ""
"22244" 22593 "2015-04-28 17:14:10.0" 1464424 2114158 1 "bmw 3" 3976 34 ""
"22245" 22595 "2015-05-01 23:26:27.0" 1139166 4277058 1 "" 1359 34 "{797:'14', 796:'Литые', 709:'Диски', 799:'4', 5:'Шины, диски и колёса', 800:'100'}"
"22246" 22596 "2015-05-12 22:01:45.0" 19987 639822 0 "" 346 38 "{45:'Кровати, диваны и кресла'}"
"22247" 22597 "2015-05-13 09:28:32.0" 374554 1744268 0 "" 1957 1 ""
"22248" 22598 "2015-05-07 18:17:12.0" 1835137 508813 0 "" 3939 34 "{598:'Для автомобилей', 5:'Запчасти', 817:'Аккумуляторы'}"
"22249" 22599 "2015-05-10 16:05:44.0" 801459 2664141 0 "" 1294 38 ""
"22250" 22600 "2015-05-07 00:01:36.0" 2242853 2248871 0 "" 3960 22 "{83:'Брюки', 175:'Женская одежда', 85:'> 50 (XXL)'}"
"22251" 22601 "2015-05-18 10:33:20.0" 1339658 2730855 0 "" 227 35 ""
"22252" 22602 "2015-05-19 09:54:43.0" 547789 587690 0 "" 926 22 "{83:'Платья и юбки', 175:'Женская одежда', 90:'42–44 (S)'}"
"22253" 22603 "2015-05-04 02:06:41.0" 105006 1739498 1 "" 346 34 "{5:'Шины, диски и колёса'}"
"22254" 22604 "2015-05-19 22:46:03.0" 900338 591355 0 "" 1980 38 ""
"22255" 22605 "2015-05-07 17:43:59.0" 774662 3547522 1 "" 343 38 "{45:'Столы и стулья'}"
"22256" 22606 "2015-05-07 11:04:23.0" 1656572 509161 1 "" 4341 26 ""
"22257" 22607 "2015-04-28 19:10:03.0" 1330944 2969781 0 "" 2739 53 "{181:'Промышленное'}"
"22258" 22608 "2015-05-08 13:48:05.0" 1547780 2040661 0 "" 1885 27 ""
"22259" 22609 "2015-04-27 09:43:58.0" 124912 2220708 0 "" 3953 47 "{127:'Автомобильные кресла'}"
"22260" 22610 "2015-04-26 20:13:26.0" 70110 4058110 0 "" 1261 47 "{127:'Детская мебель'}"
"22261" 22611 "2015-05-15 19:00:54.0" 1111886 614790 1 "туфли" 3960 60 "{125:'35', 179:'Обувь', 178:'Для девочек'}"
"22262" 22612 "2015-05-04 12:14:24.0" 146194 3698513 0 "" 733 38 "{45:'Кухонные гарнитуры'}"
"22263" 22613 "2015-04-26 17:12:54.0" 1835727 655687 0 "" 3771 38 ""
"22264" 22614 "2015-05-06 08:04:14.0" 614850 1120879 0 "" 2643 50 "{44:'Инструменты'}"
"22265" 22615 "2015-05-06 12:37:20.0" 245603 3906766 0 "" 1917 17 ""
"22266" 22616 "2015-05-01 09:31:29.0" 1416117 1197955 0 "" 3921 26 "{132:'Акустика, колонки, сабвуферы'}"
"22267" 22617 "2015-05-08 19:45:32.0" 1330536 2587870 0 "" 2277 60 "{125:'31', 179:'Обувь', 178:'Для девочек'}"
"22268" 22618 "2015-05-07 13:28:24.0" 1098825 407049 1 "f30" 2885 34 ""
"22269" 22619 "2015-04-26 23:32:46.0" 308745 2698477 0 "" 4005 60 "{115:'110-116 см (4-6 лет)', 179:'Платья и юбки', 178:'Для девочек'}"
"22270" 22620 "2015-04-28 14:43:06.0" 1254232 3246286 1 "" 3335 38 "{45:'Кровати, диваны и кресла'}"
"22271" 22621 "2015-05-13 12:08:25.0" 1100306 2872209 0 "" 3960 12 ""
"22272" 22622 "2015-04-25 21:29:44.0" 939175 2040097 0 "" 4145 22 ""
"22273" 22623 "2015-05-11 11:55:48.0" 1793898 3101515 0 "" 942 38 "{45:'Кровати, диваны и кресла'}"
"22274" 22624 "2015-05-06 11:19:59.0" 1387252 2625980 0 "" 2277 11 "{104:'Часы'}"
"22275" 22625 "2015-05-17 20:33:23.0" 1777365 1709781 0 "" 1305 50 "{44:'Стройматериалы'}"
"22276" 22626 "2015-04-26 13:10:05.0" 2198398 4308234 1 "" 2430 22 "{83:'Платья и юбки', 175:'Женская одежда'}"
"22277" 22627 "2015-05-10 18:38:15.0" 444385 456834 1 "" 44 34 "{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
"22278" 22628 "2015-05-12 21:51:05.0" 276836 3544568 0 "" 1676 12 ""
"22279" 22629 "2015-05-04 20:24:14.0" 1052742 1829910 1 "" 4145 5 "{165:'Ролики и скейтбординг'}"
"22280" 22630 "2015-05-06 17:45:43.0" 1904173 1926092 0 "" 2236 53 "{181:'Промышленное'}"
"22281" 22631 "2015-05-14 13:03:09.0" 1672380 1714772 0 "" 3921 22 "{176:'Пиджаки и костюмы', 175:'Мужская одежда'}"
"22282" 22632 "2015-05-12 16:39:01.0" 2142422 1841341 0 "" 346 52 "{167:'Книги'}"
"22283" 22633 "2015-04-29 17:56:07.0" 487387 1590611 1 "" 2077 22 "{175:'Мужская одежда'}"
"22284" 22634 "2015-04-29 20:38:54.0" 2197002 4134463 0 "" 4145 41 ""
"22285" 22635 "2015-05-12 14:28:15.0" 1955249 1570231 1 "" 3953 22 "{91:'42–44 (S)', 83:'Рубашки и блузки', 175:'Женская одежда'}"
"22286" 22636 "2015-05-12 20:42:29.0" 1846310 216262 0 "" 3960 12 ""
"22287" 22637 "2015-04-27 21:57:28.0" 723650 2095594 0 "" 2224 12 ""
"22288" 22638 "2015-05-07 00:10:08.0" 746496 3091708 1 "" 3960 22 "{176:'Обувь', 175:'Мужская одежда'}"
"22289" 22639 "2015-05-01 14:27:10.0" 164004 3599334 1 "" 3953 60 "{119:'98-104 см (2-4 года)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
"22290" 22640 "2015-05-16 19:04:14.0" 1268976 3041597 1 "" 1735 12 ""
"22291" 22641 "2015-05-06 11:05:02.0" 981636 2991072 1 "" 3771 22 "{83:'Верхняя одежда', 175:'Женская одежда'}"
"22292" 22642 "2015-04-29 12:52:40.0" 1066009 3272515 0 "" 3953 11 "{104:'Ювелирные изделия'}"
"22293" 22643 "2015-05-19 07:36:00.0" 2195708 1658631 0 "" 345 53 "{181:'Промышленное'}"
"22294" 22644 "2015-04-29 10:48:17.0" 1927632 1194228 1 "" 4429 47 "{127:'Автомобильные кресла'}"
"22295" 22645 "2015-05-10 06:09:14.0" 2026565 3295652 0 "" 3771 47 ""
"22296" 22646 "2015-05-06 18:00:37.0" 1845925 2021541 0 "" 3960 26 "{132:'Музыкальные центры, магнитолы'}"
"22297" 22647 "2015-05-14 10:01:42.0" 946470 873271 0 "" 4181 22 "{176:'Другое', 175:'Мужская одежда'}"
"22298" 22648 "2015-05-20 10:46:55.0" 776575 1743160 0 "" 3960 34 "{803:'Штампованные', 802:'15', 5:'Шины, диски и колёса', 709:'Колёса', 804:'Всесезонные'}"
"22299" 22649 "2015-05-07 21:13:48.0" 874251 2791900 1 "" 401 17 ""
"22300" 22650 "2015-05-15 20:11:48.0" 788502 3331455 0 "" 2685 12 ""
"22301" 22651 "2015-05-11 18:23:06.0" 1164689 4163054 0 "" 4292 34 ""
"22302" 22652 "2015-05-17 20:11:07.0" 1762137 508282 0 "" 4509 22 "{175:'Женская одежда'}"
"22303" 22653 "2015-05-05 22:26:10.0" 1027889 578920 1 "" 3953 60 "{115:'110-116 см (4-6 лет)', 179:'Платья и юбки', 178:'Для девочек'}"
"22304" 22654 "2015-04-27 20:41:03.0" 813746 1030022 0 "" 4464 12 ""
"22305" 22655 "2015-05-15 14:14:25.0" 828531 2050749 1 "" 2885 26 "{132:'Акустика, колонки, сабвуферы'}"
"22306" 22656 "2015-04-30 21:39:26.0" 1217492 234176 1 "" 3928 46 ""
"22307" 22657 "2015-04-30 11:21:30.0" 872910 3386295 0 "" 2277 11 "{104:'Ювелирные изделия'}"
"22308" 22658 "2015-04-25 00:46:13.0" 780527 1326743 1 "" 2516 12 ""
"22309" 22659 "2015-05-05 14:41:38.0" 935406 2126057 1 "" 2077 47 "{127:'Детская мебель'}"
"22310" 22660 "2015-05-06 07:10:33.0" 1214257 2743186 0 "" 2430 34 "{709:'Колёса', 808:'4', 5:'Шины, диски и колёса', 803:'Штампованные', 802:'13', 806:'70', 805:'175', 804:'Летние'}"
"22311" 22661 "2015-05-05 00:48:35.0" 913675 3893064 0 "" 3960 34 "{709:'Шины', 731:'195', 733:'15', 732:'65', 5:'Шины, диски и колёса', 734:'Летние'}"
"22312" 22662 "2015-05-01 22:35:55.0" 864333 3596786 0 "" 3953 47 "{127:'Товары для кормления'}"
"22313" 22663 "2015-05-19 09:11:27.0" 302057 1714885 1 "" 3771 44 "{223:'Объективы'}"
"22314" 22664 "2015-05-07 08:52:37.0" 772030 1264276 0 "" 3960 22 "{83:'Обувь', 175:'Женская одежда', 88:'39'}"
"22315" 22665 "2015-05-09 12:24:26.0" 957057 1590685 1 "" 1359 34 ""
"22316" 22666 "2015-05-04 21:29:06.0" 1530964 3225855 0 "" 3771 22 ""
"22317" 22667 "2015-05-03 13:47:28.0" 1890034 1262891 1 "" 832 1 ""
"22318" 22668 "2015-05-12 06:05:48.0" 790734 3592296 0 "хонда crv" 3921 34 "{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
"22319" 22669 "2015-04-30 07:42:14.0" 1218750 2637384 0 "" 2430 47 "{127:'Велосипеды и самокаты'}"
"22320" 22670 "2015-04-27 16:21:42.0" 1026974 395362 1 "" 346 60 "{111:'86-92 см (1-2 года)', 179:'Брюки', 178:'Для девочек'}"
"22321" 22671 "2015-05-08 15:21:36.0" 1069414 3886815 0 "" 4268 47 "{127:'Детские коляски'}"
"22322" 22672 "2015-05-18 10:48:28.0" 613088 3575916 0 "" 2430 47 "{127:'Велосипеды и самокаты'}"
"22323" 22673 "2015-05-12 13:15:24.0" 143041 3562896 0 "айфон" 3976 0 ""
"22324" 22674 "2015-04-26 21:20:37.0" 840733 3377920 0 "" 1337 50 "{44:'Стройматериалы'}"
"22325" 22675 "2015-05-10 07:43:12.0" 89697 2524128 0 "" 992 11 ""
"22326" 22676 "2015-05-07 20:34:30.0" 2038888 3584919 0 "" 3771 28 ""
"22327" 22677 "2015-05-08 17:51:25.0" 472240 4324696 1 "" 697 26 "{132:'Усилители и ресиверы'}"
"22328" 22678 "2015-04-29 19:08:23.0" 690672 3042688 0 "" 148 38 ""
"22329" 22679 "2015-05-04 23:16:01.0" 81509 285781 1 "" 3961 12 ""
"22330" 22680 "2015-05-06 17:44:35.0" 150648 2485192 0 "" 79 41 ""
"22331" 22681 "2015-05-16 14:03:20.0" 206260 35748 0 "работа" 3953 0 ""
"22332" 22682 "2015-05-03 18:35:36.0" 353739 1221532 0 "" 4005 22 "{175:'Аксессуары'}"
"22333" 22683 "2015-05-16 23:38:13.0" 1299016 2202892 0 "" 1194 47 "{127:'Товары для кормления'}"
"22334" 22684 "2015-05-06 19:13:36.0" 880840 489121 0 "" 346 38 "{45:'Шкафы и комоды'}"
"22335" 22685 "2015-05-08 00:32:38.0" 2001382 1202534 1 "" 3494 12 ""
"22336" 22686 "2015-04-29 14:07:49.0" 1789585 2816723 1 "" 2612 34 "{731:'225', 733:'15', 732:'70', 5:'Шины, диски и колёса', 709:'Шины'}"
"22337" 22687 "2015-05-04 20:39:03.0" 1390052 1811792 1 "" 3960 60 ""
"22338" 22688 "2015-05-13 22:07:12.0" 1726184 2726558 1 "" 547 41 "{143:'Nokia'}"
"22339" 22689 "2015-05-17 20:39:35.0" 572458 1812718 0 "" 346 4 "{156:'Горные'}"
"22340" 22690 "2015-05-10 11:16:54.0" 452944 2745488 0 "" 414 9 "{51:'Товары для кухни'}"
"22341" 22691 "2015-05-13 10:24:55.0" 439940 1128483 0 "кожа" 3953 0 ""
"22342" 22692 "2015-05-12 13:16:25.0" 967329 4056287 0 "" 4029 4 "{156:'Дорожные'}"
"22343" 22693 "2015-04-25 23:40:04.0" 1415677 3915911 0 "моноблок lenovo" 3960 36 ""
"22344" 22694 "2015-05-12 14:47:50.0" 2009856 2486306 0 "" 3960 22 "{83:'Свадебные платья', 175:'Женская одежда', 476:'42–44 (S)'}"
"22345" 22695 "2015-05-10 10:36:07.0" 1992830 1963138 0 "" 4207 4 ""
"22346" 22696 "2015-04-27 13:03:48.0" 546401 491745 1 "" 992 47 "{127:'Игрушки'}"
"22347" 22697 "2015-04-25 21:40:40.0" 1165511 4306506 0 "" 1123 12 ""
"22348" 22698 "2015-05-13 14:42:13.0" 1590977 4137973 0 "" 3537 17 ""
"22349" 22699 "2015-05-14 21:58:08.0" 1035168 936484 0 "" 3960 49 ""
"22350" 22700 "2015-05-03 15:09:42.0" 1469873 282395 0 "" 721 38 ""
"22351" 22701 "2015-04-29 09:14:39.0" 454860 2196975 0 "" 3960 22 "{175:'Женская одежда'}"
"22352" 22702 "2015-04-29 11:57:28.0" 1131521 659796 1 "" 346 27 "{48:'Для дома'}"
"22353" 22703 "2015-05-06 20:48:27.0" 710450 655294 0 "" 1945 50 "{44:'Стройматериалы'}"
"22354" 22704 "2015-05-17 14:38:33.0" 69641 210310 0 "" 3960 38 "{45:'Кухонные гарнитуры'}"
"22355" 22705 "2015-05-07 15:44:51.0" 1600989 3776198 0 "" 3960 38 "{45:'Шкафы и комоды'}"
"22356" 22706 "2015-05-09 13:35:43.0" 1552140 3175436 0 "" 547 49 ""
"22357" 22707 "2015-05-05 13:50:22.0" 416106 3525582 0 "" 3953 60 "{111:'98-104 см (2-4 года)', 179:'Брюки', 178:'Для девочек'}"
"22358" 22708 "2015-05-16 19:56:19.0" 1438361 4019838 1 "" 3960 53 "{181:'Для ресторана'}"
"22359" 22709 "2015-05-15 09:44:09.0" 1615379 1169128 1 "кеды" 3953 22 "{83:'Обувь', 175:'Женская одежда', 88:'38'}"
"22360" 22710 "2015-05-10 20:02:13.0" 1375489 66002 1 "" 2885 500001 "{820:'Общественное питание'}"
"22361" 22711 "2015-04-30 06:08:52.0" 1984375 2333725 0 "" 346 60 ""
"22362" 22712 "2015-04-29 22:30:39.0" 1958614 2800612 1 "" 3960 60 "{112:'134-140 см (8-10 лет)', 179:'Верхняя одежда', 178:'Для девочек'}"
"22363" 22713 "2015-05-05 08:28:57.0" 722094 3474457 0 "холодильник" 3960 27 ""
"22364" 22714 "2015-04-28 18:46:48.0" 1634257 3264227 0 "" 3505 34 "{5:'Шины, диски и колёса', 709:'Диски'}"
"22365" 22715 "2015-05-11 22:39:46.0" 534127 3024652 0 "" 1294 12 ""
"22366" 22716 "2015-05-13 07:00:34.0" 222189 1130743 0 "" 2474 34 "{5:'Аксессуары'}"
"22367" 22717 "2015-05-15 10:17:14.0" 840032 3707033 0 "форд фокус 3" 3953 34 "{598:'Для автомобилей', 5:'Запчасти', 817:'Трансмиссия и привод'}"
"22368" 22718 "2015-04-29 11:16:03.0" 1338523 3882367 0 "" 79 53 ""
"22369" 22719 "2015-05-08 01:35:23.0" 2230349 3653528 0 "" 3953 34 "{598:'Для автомобилей', 5:'Запчасти'}"
"22370" 22720 "2015-05-12 14:42:26.0" 1789411 2306018 0 "" 3771 34 "{5:'Тюнинг'}"
"22371" 22721 "2015-05-08 00:59:32.0" 863549 1987012 0 "" 1110 2 ""
"22372" 22722 "2015-05-04 23:00:03.0" 1777124 1308867 0 "" 3939 4 ""
"22373" 22723 "2015-05-10 16:01:45.0" 861301 2758918 1 "" 2230 22 "{91:'> 50 (XXL)', 83:'Рубашки и блузки', 175:'Женская одежда'}"
"22374" 22724 "2015-04-26 15:53:19.0" 1553308 115338 0 "" 4029 47 "{127:'Постельные принадлежности'}"
"22375" 22725 "2015-04-29 20:59:19.0" 1449908 2028427 0 "" 1265 1 ""
"22376" 22726 "2015-05-12 23:08:40.0" 1203145 2427010 0 "" 4207 26 ""
"22377" 22727 "2015-05-05 16:28:54.0" 1515749 2734831 0 "" 3335 50 "{44:'Инструменты'}"
"22378" 22728 "2015-04-29 13:46:52.0" 1534728 2452668 0 "велосипед" 1152 7 ""
"22379" 22729 "2015-05-01 06:52:53.0" 1282490 2215268 0 "" 1344 12 ""
"22380" 22730 "2015-05-17 16:45:32.0" 1560645 3759848 0 "" 3960 12 ""
"22381" 22731 "2015-05-12 16:36:42.0" 788954 2426169 1 "" 3960 38 "{45:'Кровати, диваны и кресла'}"
"22382" 22732 "2015-05-14 16:55:26.0" 233228 3444033 0 "" 3960 26 "{132:'Телевизоры и проекторы'}"
"22383" 22733 "2015-05-03 23:21:40.0" 1424666 2576857 0 "" 3960 22 "{176:'Другое', 175:'Мужская одежда'}"
"22384" 22734 "2015-04-29 15:55:44.0" 2016472 2480769 1 "детский диван" 230 38 "{45:'Кровати, диваны и кресла'}"
"22385" 22735 "2015-05-11 20:43:13.0" 1299231 1813965 0 "бензопила" 3953 50 ""
"22386" 22736 "2015-05-20 08:19:34.0" 1612386 364136 0 "" 1110 12 ""
"22387" 22737 "2015-05-19 07:41:52.0" 1347116 1493373 1 "" 1653 22 "{176:'Верхняя одежда', 175:'Мужская одежда'}"
"22388" 22738 "2015-04-28 20:53:15.0" 1015342 1492486 0 "" 1667 22 "{83:'Обувь', 175:'Женская одежда'}"
"22389" 22739 "2015-04-28 17:52:51.0" 349826 4335620 0 "" 2885 22 "{83:'Платья и юбки', 175:'Женская одежда', 90:'46–48 (L)'}"
"22390" 22740 "2015-05-08 10:36:15.0" 1215082 3181639 1 "" 1299 36 ""
