"SearchID" "SearchDate" "IPID" "UserID" "IsUserLoggedOn" "SearchQuery" "LocationID" "CategoryID" "SearchParams"
"4451" 4516 "2015-05-14 19:32:43.0" 600057 1667465 0 "" 3960 34 "{5:'Запчасти'}"
"4452" 4517 "2015-05-03 21:05:28.0" 590603 1936146 0 "" 3953 50 "{44:'Стройматериалы'}"
"4453" 4518 "2015-05-06 19:44:56.0" 1235877 3206863 1 "" 3960 22 "{83:'Джинсы', 175:'Женская одежда', 87:'26'}"
"4454" 4519 "2015-05-15 12:23:10.0" 215583 1538846 0 "инкубатор" 3976 0 ""
"4455" 4520 "2015-05-07 22:48:53.0" 1116456 2957393 1 "" 3953 38 "{45:'Шкафы и комоды'}"
"4456" 4521 "2015-04-28 11:33:25.0" 1486666 3885705 0 "" 4145 22 "{176:'Обувь', 175:'Мужская одежда'}"
"4457" 4522 "2015-04-30 20:14:51.0" 1152400 3997083 0 "" 3960 34 "{5:'Тюнинг'}"
"4458" 4523 "2015-05-14 09:20:40.0" 669558 3153271 0 "" 44 34 "{5:'Аудио- и видеотехника'}"
"4459" 4524 "2015-05-03 07:55:13.0" 1113265 4046504 1 "samsung" 2430 0 ""
"4460" 4525 "2015-04-28 16:13:16.0" 713163 2205385 1 "" 1261 41 "{143:'iPhone'}"
"4461" 4526 "2015-04-29 18:53:21.0" 1837047 1478960 0 "" 3960 22 "{83:'Платья и юбки', 175:'Женская одежда', 90:'> 50 (XXL)'}"
"4462" 4527 "2015-05-03 12:33:09.0" 61634 2155307 0 "" 1653 49 ""
"4463" 4528 "2015-04-30 13:38:02.0" 1217469 3890071 1 "" 1592 49 ""
"4464" 4529 "2015-05-08 14:26:20.0" 368247 408197 1 "" 3976 50 "{44:'Инструменты'}"
"4465" 4530 "2015-05-04 23:19:31.0" 1581488 1399551 0 "opel zafira" 401 12 ""
"4466" 4531 "2015-05-04 20:00:29.0" 1581466 2505970 0 "" 1102 16 ""
"4467" 4532 "2015-05-18 02:45:21.0" 2173792 3429190 0 "" 992 46 ""
"4468" 4533 "2015-05-19 08:28:56.0" 2015337 2626089 0 "акцент" 1261 34 "{598:'Для автомобилей', 5:'Запчасти', 817:'Запчасти для ТО'}"
"4469" 4534 "2015-05-11 14:29:51.0" 1531256 2799948 1 "" 1902 47 "{127:'Детские коляски'}"
"4470" 4535 "2015-05-12 14:39:28.0" 607220 2301271 0 "" 2319 50 "{44:'Стройматериалы'}"
"4471" 4536 "2015-05-08 23:58:56.0" 67356 4157367 1 "коляска" 3953 47 "{127:'Детские коляски'}"
"4472" 4537 "2015-05-09 07:51:01.0" 1637911 739130 0 "ваз 2108" 4111 0 ""
"4473" 4538 "2015-04-30 08:47:02.0" 1777339 2896520 0 "" 2885 18 ""
"4474" 4539 "2015-05-12 22:04:47.0" 1790287 256501 0 "" 3350 28 ""
"4475" 4540 "2015-05-10 12:45:17.0" 1241246 2554277 0 "" 3746 38 "{45:'Предметы интерьера, искусство'}"
"4476" 4541 "2015-05-10 15:50:18.0" 710450 1017722 0 "" 3771 4 "{156:'Дорожные'}"
"4477" 4542 "2015-05-12 11:09:05.0" 917158 2748735 0 "зеркало" 3960 1 ""
"4478" 4544 "2015-05-12 20:49:26.0" 1294300 765945 0 "" 3960 22 "{175:'Аксессуары'}"
"4479" 4545 "2015-05-19 23:38:11.0" 1236960 2645688 0 "" 116 47 "{127:'Товары для кормления'}"
"4480" 4546 "2015-05-14 23:18:05.0" 1033735 1606177 0 "" 2963 34 "{5:'Аудио- и видеотехника'}"
"4481" 4547 "2015-05-09 00:06:10.0" 361381 3940365 0 "" 3915 11 "{104:'Часы'}"
"4482" 4548 "2015-05-06 22:14:34.0" 469916 1658869 1 "" 2840 22 "{176:'Обувь', 175:'Мужская одежда', 98:'45'}"
"4483" 4549 "2015-05-17 19:30:21.0" 165493 3937148 0 "чайник эле" 3960 27 "{48:'Для кухни'}"
"4484" 4550 "2015-05-09 20:59:03.0" 1057759 2913310 0 "" 3335 5 "{165:'Единоборства'}"
"4485" 4551 "2015-05-09 13:26:53.0" 2025152 3684571 0 "даром" 1975 0 ""
"4486" 4552 "2015-05-14 21:19:41.0" 629150 2437414 0 "" 3619 26 "{132:'Акустика, колонки, сабвуферы'}"
"4487" 4553 "2015-05-11 17:30:32.0" 1346454 754189 1 "" 2840 9 "{51:'Товары для кухни'}"
"4488" 4554 "2015-05-18 07:39:33.0" 57493 2801651 1 "очки" 926 22 "{175:'Аксессуары'}"
"4489" 4555 "2015-04-27 13:42:54.0" 248157 3671394 0 "" 3953 38 "{45:'Кровати, диваны и кресла'}"
"4490" 4556 "2015-05-11 14:41:34.0" 2022482 171735 1 "кастрюля" 3960 0 ""
"4491" 4557 "2015-04-27 16:14:55.0" 1932282 264404 0 "" 812 47 ""
"4492" 4558 "2015-05-03 21:43:55.0" 956486 4094944 0 "" 4154 1 ""
"4493" 4559 "2015-04-28 07:41:33.0" 896650 2403243 0 "" 3960 60 "{111:'146-152 см (10-12 лет)', 179:'Брюки', 178:'Для девочек'}"
"4494" 4560 "2015-05-09 15:41:22.0" 735103 706513 1 "" 3193 27 ""
"4495" 4561 "2015-05-09 07:41:18.0" 1491336 938044 0 "контейнер" 3960 0 ""
"4496" 4562 "2015-05-10 23:03:11.0" 1721126 1808693 0 "" 4145 9 ""
"4497" 4563 "2015-05-17 17:24:54.0" 160426 1174342 0 "" 4145 12 ""
"4498" 4564 "2015-05-12 18:45:22.0" 1144576 2826861 1 "" 980 4 ""
"4499" 4565 "2015-04-27 16:47:44.0" 582544 1822075 0 "" 2840 22 ""
"4500" 4566 "2015-04-29 23:37:41.0" 1121862 3042761 1 "" 1667 22 "{83:'Другое', 175:'Женская одежда'}"
"4501" 4567 "2015-05-08 17:16:28.0" 1467454 1323033 1 "canon eos 600d" 3960 0 ""
"4502" 4568 "2015-05-05 18:30:23.0" 1832113 1538539 0 "" 1270 34 "{5:'Прицепы'}"
"4503" 4569 "2015-05-03 21:53:50.0" 1591492 2022419 0 "" 1361 12 ""
"4504" 4570 "2015-04-26 20:44:27.0" 169973 36401 0 "" 3282 38 ""
"4505" 4571 "2015-05-02 08:47:44.0" 1388757 2847510 1 "" 1294 4 "{156:'Горные'}"
"4506" 4572 "2015-05-02 21:16:41.0" 2076069 3822803 1 "" 3976 13 "{137:'Игры для приставок'}"
"4507" 4573 "2015-05-07 21:01:42.0" 551463 4113328 1 "" 1403 47 "{127:'Велосипеды и самокаты'}"
"4508" 4574 "2015-05-05 08:17:18.0" 1421349 1397878 1 "" 812 47 "{127:'Игрушки'}"
"4509" 4575 "2015-05-14 15:15:34.0" 448483 2513195 0 "" 3197 500001 "{820:'Торговля'}"
"4510" 4576 "2015-05-05 00:43:22.0" 1809597 1249503 1 "" 3960 22 ""
"4511" 4577 "2015-05-02 21:00:06.0" 2150310 1605923 1 "брюки" 3960 22 "{83:'Брюки', 175:'Женская одежда', 85:'42–44 (S)'}"
"4512" 4578 "2015-05-04 21:54:27.0" 1549585 2450550 0 "" 992 29 ""
"4513" 4579 "2015-05-02 09:12:41.0" 2013571 3087060 0 "детские коляски" 813 28 ""
"4514" 4580 "2015-05-16 18:33:25.0" 26380 533512 0 "" 3350 22 ""
"4515" 4581 "2015-05-08 13:52:41.0" 1224472 3185794 1 "" 4005 60 "{124:'< 19', 110:'Обувь', 178:'Для мальчиков'}"
"4516" 4582 "2015-05-04 21:10:02.0" 1765262 2247488 1 "" 290 38 ""
"4517" 4583 "2015-04-29 21:19:13.0" 1534075 235610 0 "" 346 34 "{733:'20', 5:'Шины, диски и колёса', 709:'Шины', 734:'Зимние шипованные'}"
"4518" 4584 "2015-05-01 22:47:43.0" 348649 377474 0 "" 3953 60 "{119:'74-80 см (7-12 мес)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
"4519" 4585 "2015-05-05 17:06:51.0" 47044 3739284 0 "" 1040 13 "{137:'Игры для приставок'}"
"4520" 4586 "2015-05-02 10:42:50.0" 791556 1857891 0 "" 4336 35 ""
"4521" 4587 "2015-04-28 18:54:26.0" 2070686 1157072 1 "" 489 26 ""
"4522" 4588 "2015-04-30 19:32:30.0" 206647 1882337 0 "" 1261 38 ""
"4523" 4589 "2015-05-17 09:42:03.0" 2116093 2146156 0 "велосипед" 3104 0 ""
"4524" 4590 "2015-05-13 00:37:05.0" 1523854 1178274 0 "дизайнерское" 3953 38 "{45:'Кровати, диваны и кресла'}"
"4525" 4591 "2015-05-07 09:48:03.0" 469988 4092489 0 "" 2840 49 ""
"4526" 4592 "2015-05-10 17:20:53.0" 1827558 1645162 0 "" 3976 34 "{5:'Шины, диски и колёса'}"
"4527" 4593 "2015-04-25 19:23:30.0" 788551 3730811 0 "" 4336 34 ""
"4528" 4594 "2015-05-08 09:33:45.0" 640734 3116470 1 "" 489 2 ""
"4529" 4595 "2015-05-17 19:54:16.0" 137298 1842234 0 "" 3960 37 "{14:'Монеты'}"
"4530" 4596 "2015-04-27 03:33:11.0" 1186160 1881857 0 "велосипеды бу" 3960 4 "{156:'Дорожные'}"
"4531" 4597 "2015-04-28 20:09:12.0" 620851 905104 1 "" 3960 5 "{165:'Другое'}"
"4532" 4598 "2015-04-29 17:20:35.0" 1452287 3949622 0 "" 992 22 "{83:'Обувь', 175:'Женская одежда'}"
"4533" 4599 "2015-05-05 17:35:13.0" 1146336 3560461 0 "" 2430 27 "{487:'Стиральные машины', 48:'Для дома'}"
"4534" 4600 "2015-05-13 00:11:44.0" 275122 3489010 0 "" 3960 22 "{83:'Обувь', 175:'Женская одежда', 88:'38'}"
"4535" 4601 "2015-05-09 13:52:04.0" 1316608 3572805 1 "" 3960 38 "{45:'Текстиль и ковры'}"
"4536" 4602 "2015-04-26 17:25:45.0" 1035355 1637175 0 "" 1344 49 ""
"4537" 4603 "2015-04-27 19:48:19.0" 1529507 1355677 0 "" 1653 22 "{175:'Женская одежда'}"
"4538" 4604 "2015-05-11 14:40:59.0" 908135 2190767 0 "" 3960 34 "{5:'Аудио- и видеотехника'}"
"4539" 4605 "2015-04-27 23:06:25.0" 1664439 2958169 1 "" 972 38 "{45:'Другое'}"
"4540" 4606 "2015-05-13 22:47:37.0" 1994326 3879659 0 "" 3960 41 ""
"4541" 4607 "2015-05-19 11:34:14.0" 2030380 512450 0 "" 3055 35 ""
"4542" 4608 "2015-05-11 23:40:37.0" 1262363 1072879 0 "" 176 34 "{5:'Запчасти'}"
"4543" 4609 "2015-05-09 13:28:08.0" 1532834 1966920 0 "" 1124 12 ""
"4544" 4610 "2015-04-28 17:55:17.0" 467644 2657759 1 "" 733 13 "{137:'Игровые приставки'}"
"4545" 4611 "2015-04-25 20:01:12.0" 367470 2776298 0 "" 4336 25 "{140:'Планшеты'}"
"4546" 4612 "2015-05-15 17:05:23.0" 235467 107284 1 "" 3960 60 "{115:'110-116 см (4-6 лет)', 179:'Платья и юбки', 178:'Для девочек'}"
"4547" 4613 "2015-05-17 21:04:58.0" 2011423 1892088 0 "" 4172 50 "{44:'Стройматериалы'}"
"4548" 4614 "2015-05-08 08:55:12.0" 247134 2319829 0 "" 2840 60 "{115:'98-104 см (2-4 года)', 179:'Платья и юбки', 178:'Для девочек'}"
"4549" 4615 "2015-05-14 22:31:26.0" 2071633 487317 0 "" 2319 35 ""
"4550" 4616 "2015-05-13 20:46:51.0" 104612 2549895 0 "" 3540 41 "{143:'Fly'}"
"4551" 4617 "2015-05-11 17:04:01.0" 1978198 3478915 1 "" 1403 22 ""
"4552" 4618 "2015-05-06 09:23:49.0" 1886077 167947 0 "" 2694 1 ""
"4553" 4619 "2015-05-12 14:16:21.0" 1101957 603350 1 "степпер" 1294 0 ""
"4554" 4620 "2015-05-01 20:33:37.0" 1980692 693166 0 "" 2643 35 ""
"4555" 4621 "2015-04-29 22:02:15.0" 65564 3037667 0 "" 2850 28 ""
"4556" 4622 "2015-04-29 16:04:04.0" 778497 1431406 0 "" 2206 12 ""
"4557" 4623 "2015-04-27 16:26:26.0" 87437 2059234 0 "" 1124 34 "{598:'Для водного транспорта', 5:'Запчасти'}"
"4558" 4624 "2015-05-12 20:57:45.0" 1098900 3759896 0 "" 3425 4 ""
"4559" 4625 "2015-05-08 15:25:36.0" 587910 1299170 0 "" 4545 22 "{83:'Обувь', 175:'Женская одежда', 88:'39'}"
"4560" 4626 "2015-04-26 07:15:39.0" 1112101 779184 0 "диван" 1917 0 ""
"4561" 4627 "2015-04-28 19:59:26.0" 497668 3662422 1 "" 1294 25 "{140:'Электронные книги'}"
"4562" 4628 "2015-05-05 10:41:14.0" 1351098 1409619 1 "" 3953 60 "{124:'30', 110:'Обувь', 178:'Для мальчиков'}"
"4563" 4629 "2015-05-11 22:10:05.0" 992668 3064405 1 "" 176 34 ""
"4564" 4630 "2015-05-13 22:42:03.0" 656392 1812837 0 "" 3953 11 ""
"4565" 4631 "2015-04-25 21:54:44.0" 1609480 3687622 0 "" 3960 26 "{132:'Акустика, колонки, сабвуферы'}"
"4566" 4632 "2015-04-26 20:36:18.0" 436427 2883743 1 "лом" 1885 0 ""
"4567" 4633 "2015-05-05 08:54:47.0" 811695 3653667 0 "" 813 47 ""
"4568" 4634 "2015-05-04 00:45:18.0" 1971588 2039521 0 "детская коляска" 1653 0 ""
"4569" 4635 "2015-05-10 15:11:42.0" 644783 91525 0 "" 2430 38 "{45:'Столы и стулья'}"
"4570" 4636 "2015-05-05 02:16:05.0" 606782 1852413 0 "" 1168 34 "{5:'GPS-навигаторы'}"
"4571" 4637 "2015-04-29 22:02:04.0" 1717605 4267271 0 "" 1301 12 ""
"4572" 4638 "2015-04-27 22:30:56.0" 1944315 1241345 0 "" 3540 38 "{45:'Кровати, диваны и кресла'}"
"4573" 4639 "2015-04-27 23:19:16.0" 1443772 3214063 0 "" 3137 17 ""
"4574" 4640 "2015-05-07 16:27:41.0" 2201039 717916 0 "" 924 50 "{44:'Садовая техника'}"
"4575" 4641 "2015-04-26 00:24:55.0" 1484846 1924185 0 "кроссовки" 2685 22 "{176:'Обувь', 175:'Мужская одежда'}"
"4576" 4642 "2015-05-02 02:21:27.0" 1483934 3958087 1 "" 1261 34 "{5:'Аудио- и видеотехника'}"
"4577" 4643 "2015-04-27 14:16:32.0" 1623786 1035025 0 "" 163 38 "{45:'Шкафы и комоды'}"
"4578" 4644 "2015-05-05 10:48:28.0" 422280 1505138 0 "" 576 38 ""
"4579" 4645 "2015-05-04 23:43:45.0" 468138 221501 1 "" 3282 47 "{127:'Детские коляски'}"
"4580" 4646 "2015-05-07 17:42:35.0" 409261 3761830 0 "" 3960 38 "{45:'Кровати, диваны и кресла'}"
"4581" 4647 "2015-05-15 00:04:30.0" 1656419 1698755 0 "" 343 26 "{132:'Акустика, колонки, сабвуферы'}"
"4582" 4649 "2015-05-12 20:19:07.0" 402307 3340225 0 "" 3976 34 ""
"4583" 4650 "2015-04-29 20:59:14.0" 813217 1708085 0 "" 2685 60 "{178:'Для девочек'}"
"4584" 4651 "2015-05-08 09:34:20.0" 212525 472441 0 "дом  животные" 3505 0 ""
"4585" 4652 "2015-05-07 09:02:07.0" 594886 287651 1 "" 230 12 ""
"4586" 4653 "2015-05-19 22:00:50.0" 1366975 2230283 0 "" 4336 47 "{127:'Детские коляски'}"
"4587" 4654 "2015-05-01 09:53:14.0" 92392 4327433 1 "" 1110 50 ""
"4588" 4655 "2015-05-11 07:15:56.0" 350821 1691477 0 "" 3960 41 "{143:'Nokia'}"
"4589" 4656 "2015-04-26 19:12:20.0" 31087 3762687 0 "" 2430 34 "{5:'Шины, диски и колёса', 709:'Диски', 799:'4'}"
"4590" 4658 "2015-05-08 23:39:47.0" 188445 1598138 1 "" 3960 28 ""
"4591" 4659 "2015-05-11 15:00:35.0" 470858 19935 0 "" 3350 41 ""
"4592" 4660 "2015-05-04 01:04:28.0" 265896 3063869 0 "" 3953 34 "{5:'Аудио- и видеотехника'}"
"4593" 4661 "2015-04-25 23:49:33.0" 1587457 600006 1 "" 346 11 "{104:'Часы'}"
"4594" 4662 "2015-05-07 12:04:07.0" 1737605 2884586 1 "" 343 12 ""
"4595" 4663 "2015-05-01 17:11:32.0" 622296 1445145 1 "" 1344 4 ""
"4596" 4664 "2015-05-08 14:24:22.0" 983660 1046068 0 "" 1957 38 ""
"4597" 4665 "2015-04-30 08:13:44.0" 2025348 590320 0 "" 3891 47 ""
"4598" 4666 "2015-05-06 22:53:45.0" 540939 4114071 0 "" 3976 60 "{179:'Другое', 178:'Для девочек'}"
"4599" 4667 "2015-05-18 15:33:45.0" 1829943 4148142 1 "" 3129 500001 ""
"4600" 4668 "2015-05-19 11:19:11.0" 1286495 958925 1 "горные лыжи" 992 0 ""
"4601" 4669 "2015-05-07 18:42:43.0" 1658840 3483962 1 "велосипед" 346 47 ""
"4602" 4670 "2015-05-05 08:31:15.0" 967419 3735677 0 "" 3953 34 "{598:'Для автомобилей', 5:'Запчасти'}"
"4603" 4671 "2015-05-10 08:21:11.0" 1014195 2397903 1 "" 44 47 "{127:'Велосипеды и самокаты'}"
"4604" 4672 "2015-05-11 19:34:38.0" 1939686 1109066 1 "" 346 38 "{45:'Кровати, диваны и кресла'}"
"4605" 4673 "2015-05-12 10:47:41.0" 1341441 1257744 1 "" 992 17 ""
"4606" 4674 "2015-05-19 19:08:19.0" 879577 2951749 0 "ролики" 813 0 ""
"4607" 4675 "2015-04-26 17:19:26.0" 83489 1306359 0 "" 3960 22 "{83:'Обувь', 175:'Женская одежда', 88:'38'}"
"4608" 4676 "2015-05-12 23:38:14.0" 2183219 4044719 0 "" 1636 38 "{45:'Шкафы и комоды'}"
"4609" 4677 "2015-05-07 05:37:21.0" 307912 833258 0 "" 3960 34 "{5:'GPS-навигаторы'}"
"4610" 4678 "2015-05-05 09:17:03.0" 671128 648598 1 "" 1261 44 "{223:'Объективы'}"
"4611" 4679 "2015-05-07 15:12:51.0" 805136 309543 0 "" 3915 12 ""
"4612" 4680 "2015-04-28 12:19:03.0" 266467 632140 1 "продам комод" 1261 38 "{45:'Шкафы и комоды'}"
"4613" 4681 "2015-05-12 03:43:16.0" 1460574 176697 1 "труба бу" 1344 1 ""
"4614" 4682 "2015-04-26 20:40:10.0" 40064 3737273 0 "" 3953 41 "{143:'Samsung'}"
"4615" 4683 "2015-05-13 17:33:14.0" 2125612 3656689 0 "" 346 47 "{127:'Детские коляски'}"
"4616" 4684 "2015-05-09 18:46:35.0" 649032 3696232 0 "" 3282 38 "{45:'Кровати, диваны и кресла'}"
"4617" 4685 "2015-05-13 20:26:57.0" 817694 2291936 0 "" 697 34 ""
"4618" 4686 "2015-04-28 00:44:52.0" 1609057 469985 1 "" 3953 60 "{125:'26', 179:'Обувь', 178:'Для девочек'}"
"4619" 4687 "2015-05-18 17:13:30.0" 2214184 3996287 0 "" 3047 12 ""
"4620" 4688 "2015-05-15 15:47:00.0" 1776977 4204447 0 "" 3177 4 ""
"4621" 4689 "2015-05-11 05:00:27.0" 1410262 1169751 1 "" 971 28 ""
"4622" 4690 "2015-05-12 16:12:00.0" 2260156 3758026 0 "" 1294 22 "{176:'Обувь', 175:'Мужская одежда'}"
"4623" 4691 "2015-04-30 20:09:57.0" 539472 2132687 0 "" 163 38 ""
"4624" 4692 "2015-05-01 14:15:13.0" 764703 2803271 0 "" 307 35 ""
"4625" 4693 "2015-05-01 12:18:24.0" 1613973 1438808 1 "" 3771 60 "{124:'23', 110:'Обувь', 178:'Для мальчиков'}"
"4626" 4694 "2015-04-27 12:31:11.0" 637419 3656844 0 "диван бу" 1653 1 ""
"4627" 4695 "2015-05-09 20:28:34.0" 1165215 3565143 0 "" 3960 22 "{83:'Платья и юбки', 175:'Женская одежда', 90:'> 50 (XXL)'}"
"4628" 4696 "2015-05-12 19:41:33.0" 1786677 293007 0 "" 3953 38 "{45:'Кухонные гарнитуры'}"
"4629" 4697 "2015-05-03 01:17:07.0" 1072050 3816283 1 "балетки из" 3960 22 "{83:'Обувь', 175:'Женская одежда', 88:'39'}"
"4630" 4698 "2015-05-18 08:33:34.0" 405244 933765 0 "" 1344 5 "{165:'Фитнес и тренажёры'}"
"4631" 4699 "2015-05-03 12:22:32.0" 4180 1171860 0 "" 3915 38 "{45:'Кухонные гарнитуры'}"
"4632" 4700 "2015-05-20 11:01:11.0" 1094621 790440 1 "телевизор" 3953 26 ""
"4633" 4701 "2015-05-04 06:59:16.0" 332517 299516 1 "" 3101 34 "{5:'Тюнинг'}"
"4634" 4702 "2015-05-07 10:08:02.0" 1344604 2003382 0 "" 2685 4 "{156:'Горные'}"
"4635" 4703 "2015-05-12 12:38:40.0" 18423 687724 0 "" 3960 500001 "{820:'Производство'}"
"4636" 4704 "2015-05-18 19:24:49.0" 39460 2225996 0 "" 3953 7 ""
"4637" 4705 "2015-05-14 21:37:51.0" 470261 1772101 0 "" 3960 35 ""
"4638" 4706 "2015-05-13 05:03:12.0" 1870399 1719079 0 "" 1920 47 "{127:'Товары для кормления'}"
"4639" 4707 "2015-04-28 13:47:30.0" 707380 2128227 1 "" 3662 60 "{125:'32', 179:'Обувь', 178:'Для девочек'}"
"4640" 4708 "2015-05-06 14:40:50.0" 303764 1270476 0 "" 1937 34 ""
"4641" 4709 "2015-04-26 07:18:47.0" 1304612 848748 0 "" 975 34 "{5:'Шины, диски и колёса'}"
"4642" 4711 "2015-04-28 12:06:39.0" 1495697 2734414 0 "" 1261 22 "{91:'42–44 (S)', 83:'Рубашки и блузки', 175:'Женская одежда'}"
"4643" 4712 "2015-04-25 20:42:09.0" 1035295 3500548 0 "" 1653 60 "{115:'62-68 см (2-6 мес)', 179:'Платья и юбки', 178:'Для девочек'}"
"4644" 4713 "2015-05-18 09:27:05.0" 1392600 3916563 0 "" 1301 34 ""
"4645" 4714 "2015-05-05 16:15:22.0" 604353 1460842 0 "" 2164 41 "{143:'iPhone'}"
"4646" 4715 "2015-05-18 04:42:46.0" 187592 364751 0 "" 3619 1 ""
"4647" 4716 "2015-05-14 23:00:53.0" 880797 2256645 1 "" 3953 4 ""
"4648" 4717 "2015-05-04 23:32:36.0" 1522808 3364531 1 "" 2840 49 ""
"4649" 4718 "2015-04-25 05:28:43.0" 1878490 3753163 0 "" 3953 34 "{809:'98', 808:'4', 5:'Шины, диски и колёса', 709:'Колёса'}"
"4650" 4719 "2015-05-01 16:06:27.0" 2092907 1364738 1 "" 3960 34 "{797:'17', 800:'100', 5:'Шины, диски и колёса', 709:'Диски', 799:'5'}"
"4651" 4720 "2015-05-07 09:15:26.0" 700048 1698914 0 "" 2739 34 "{797:'14', 800:'98', 5:'Шины, диски и колёса', 709:'Диски', 799:'4'}"
"4652" 4721 "2015-05-13 18:11:16.0" 1053701 437410 0 "" 992 60 ""
"4653" 4722 "2015-05-17 22:37:54.0" 1168746 2242329 0 "" 3960 22 "{83:'Платья и юбки', 175:'Женская одежда', 90:'44–46 (M)'}"
"4654" 4723 "2015-05-20 17:41:44.0" 174576 3915291 1 "" 3976 17 ""
"4655" 4724 "2015-05-11 16:06:37.0" 757837 3275100 0 "" 1456 41 ""
"4656" 4725 "2015-05-12 11:01:36.0" 1974266 4052897 1 "" 3802 28 ""
"4657" 4726 "2015-05-01 22:01:44.0" 261437 1618520 0 "" 1309 38 "{45:'Подставки и тумбы'}"
"4658" 4727 "2015-05-07 19:03:46.0" 920550 1536417 0 "" 992 57 "{130:'Приборы и аксессуары'}"
"4659" 4728 "2015-05-08 22:33:50.0" 945066 2456087 0 "" 1320 26 "{132:'Телевизоры и проекторы'}"
"4660" 4729 "2015-05-06 17:10:17.0" 644794 437644 0 "" 1261 50 "{44:'Стройматериалы'}"
"4661" 4730 "2015-04-30 02:23:04.0" 1455114 1165231 1 "рюкзак" 3953 22 ""
"4662" 4731 "2015-05-17 12:31:51.0" 315903 2759923 0 "детская коляска" 3960 0 ""
"4663" 4732 "2015-05-15 11:41:45.0" 705173 3418739 0 "" 3960 47 "{127:'Товары для кормления'}"
"4664" 4733 "2015-05-14 14:50:08.0" 2187188 869694 0 "" 3998 49 ""
"4665" 4734 "2015-05-04 00:40:39.0" 962754 3711624 0 "" 3320 34 "{5:'Аудио- и видеотехника'}"
"4666" 4735 "2015-04-29 11:38:44.0" 1501888 1544749 0 "" 2430 55 ""
"4667" 4736 "2015-05-17 20:17:30.0" 851114 155791 1 "" 3953 4 "{156:'Детские'}"
"4668" 4737 "2015-05-18 19:11:10.0" 130824 2521569 1 "" 3335 38 "{45:'Шкафы и комоды'}"
"4669" 4738 "2015-04-26 21:50:15.0" 2066230 3734066 0 "" 3807 2 ""
"4670" 4739 "2015-05-12 21:51:15.0" 1224469 983303 0 "" 346 53 ""
"4671" 4740 "2015-05-18 22:17:21.0" 482849 1893823 0 "" 3679 12 ""
"4672" 4741 "2015-04-28 22:13:09.0" 183940 1019843 1 "италия" 3928 28 ""
"4673" 4742 "2015-04-30 13:54:24.0" 950220 935845 1 "" 721 34 ""
"4674" 4743 "2015-05-03 12:43:39.0" 94784 4198088 0 "" 4173 22 "{83:'Другое', 175:'Женская одежда'}"
"4675" 4744 "2015-05-16 18:13:30.0" 79914 463313 0 "" 3960 5 "{165:'Дайвинг и водный спорт'}"
"4676" 4745 "2015-04-26 07:20:55.0" 5041 1389255 0 "" 992 47 "{127:'Детские коляски'}"
"4677" 4746 "2015-04-26 07:08:32.0" 795002 3949872 0 "" 2430 12 ""
"4678" 4747 "2015-05-06 16:22:32.0" 380324 2388306 0 "" 3960 37 ""
"4679" 4748 "2015-04-25 14:35:10.0" 1444353 4150971 1 "" 3976 13 "{137:'Игры для приставок'}"
"4680" 4749 "2015-05-04 15:00:01.0" 2050938 200507 1 "" 4215 60 "{110:'Обувь', 178:'Для мальчиков'}"
"4681" 4750 "2015-05-08 11:04:25.0" 1797977 2024659 0 "" 813 41 "{143:'Sony'}"
"4682" 4751 "2015-05-01 18:30:23.0" 583746 2274861 0 "" 1173 49 ""
"4683" 4752 "2015-05-01 17:57:21.0" 1768719 205010 0 "" 3350 22 ""
"4684" 4753 "2015-05-01 09:18:15.0" 876195 2564652 0 "" 1788 27 "{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
"4685" 4754 "2015-04-28 13:52:47.0" 1197640 2046400 1 "сумка" 3953 22 "{175:'Аксессуары'}"
"4686" 4755 "2015-05-17 19:51:36.0" 922009 802874 1 "" 1361 60 "{178:'Для мальчиков'}"
"4687" 4756 "2015-05-07 18:18:35.0" 1279736 3329870 1 "" 1299 28 ""
"4688" 4757 "2015-05-18 00:29:42.0" 868557 3393561 0 "android" 3953 17 ""
"4689" 4758 "2015-05-04 11:15:58.0" 964970 3341169 1 "холодильник" 3022 1 ""
"4690" 4759 "2015-04-28 21:19:30.0" 1352879 2885128 0 "" 2685 12 ""
"4691" 4760 "2015-05-08 07:40:54.0" 282357 2959549 0 "" 3335 26 "{132:'Акустика, колонки, сабвуферы'}"
"4692" 4761 "2015-05-17 16:02:03.0" 1440796 3085679 0 "" 489 1 ""
"4693" 4762 "2015-05-11 12:28:53.0" 2172602 3511609 1 "" 44 52 "{167:'Книги'}"
"4694" 4763 "2015-05-11 16:06:52.0" 1981795 1717682 1 "планшет" 3960 25 "{140:'Планшеты'}"
"4695" 4764 "2015-05-02 12:20:22.0" 400554 2948292 0 "" 401 34 "{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
"4696" 4765 "2015-04-26 21:22:14.0" 1821653 2367031 0 "" 742 38 "{45:'Кухонные гарнитуры'}"
"4697" 4766 "2015-04-30 11:08:59.0" 377695 309206 0 "диваны" 733 1 ""
"4698" 4767 "2015-05-03 23:12:25.0" 661132 1303431 0 "" 4005 53 ""
"4699" 4768 "2015-05-10 22:20:38.0" 1043540 3251607 1 "" 3960 22 "{83:'Платья и юбки', 175:'Женская одежда', 90:'42–44 (S)'}"
